Point,Type,NAME,KIND
"[[121.4267860799138, 31.153941224807753]]",5,盛泰购物中心南商场,2200
"[[121.30926426043737, 31.15403072983434]]",5,美物购物中心九亭店,2200
"[[121.35090582004764, 31.15417491004407]]",5,御前街,2200
"[[121.2237084599775, 31.154397885254276]]",5,米格天地,2200
"[[121.13245637975821, 31.154955929872344]]",5,富绅商业中心,2200
"[[121.55967648038526, 31.155175619858994]]",5,百联东郊购物中心南门,2200
"[[121.55914601977304, 31.15557513018817]]",5,百联东郊购物中心西门,2200
"[[121.55985647969283, 31.155715304817583]]",5,百联东郊购物中心,2200
"[[121.55970617959653, 31.156174889859336]]",5,百联东郊购物中心东门,2200
"[[121.42302138023265, 31.15624630502299]]",5,盛泰购物中心北商场西门,2200
"[[121.22289701968184, 31.15625571013301]]",5,奥特莱斯品牌直销广场,2200
"[[121.1979594596614, 31.156650404592526]]",5,朋联国际购物中心,2200
"[[121.3412641200432, 31.156809615171646]]",5,七宝商业街西门,2200
"[[121.42390230035093, 31.156826714881028]]",5,盛泰购物中心北商场,2200
"[[121.34187288012937, 31.156888410172037]]",5,七宝商业街南门,2200
"[[121.22280684016359, 31.157045189883654]]",5,奥特莱斯品牌直销广场2号门,2200
"[[121.34343941999325, 31.15718532044618]]",5,星钻城,2200
"[[121.34088485974848, 31.157220105323653]]",5,上海七宝商城西北门,2200
"[[121.34415780024231, 31.157253945013636]]",5,汇宝购物广场,2200
"[[121.34656259998405, 31.157319375189047]]",5,万科·七宝国际,2200
"[[121.50087803968981, 31.157458154969866]]",5,宝丰生活广场,2200
"[[121.34064546021993, 31.157720325332797]]",5,上海七宝商城西门,2200
"[[121.34524536028513, 31.157951534735624]]",5,汇宝购物广场2号门,2200
"[[121.34536506004955, 31.158021285254137]]",5,汇宝购物广场3号门,2200
"[[121.3410146400137, 31.158129419737016]]",5,上海七宝商城北门,2200
"[[121.34289059972153, 31.15815587959017]]",5,上海七宝商城,2200
"[[121.34598371987283, 31.158220004849404]]",5,汇宝购物广场5号门,2200
"[[121.4916951603035, 31.158360315276326]]",5,汇鑫美发足浴用品,2200
"[[121.5124245001906, 31.158407699655683]]",5,2049五玠坊,2200
"[[121.34163329983697, 31.158428129554608]]",5,上海七宝商城东北门,2200
"[[121.39308126039195, 31.15843555525671]]",5,东兰购物广场,2200
"[[121.22251631957263, 31.158654030259328]]",5,奥特莱斯品牌直销广场3号门,2200
"[[121.34592378005847, 31.158829845021366]]",5,汇宝购物广场6号门,2200
"[[121.37443092015089, 31.158971865059584]]",5,漕宝购物中心东门,2200
"[[121.37565960001061, 31.158990765211698]]",5,漕宝购物中心步行街,2200
"[[121.37565960001061, 31.159000754880964]]",5,星宝·风情街,2200
"[[121.35036474024056, 31.159022085001304]]",5,上海七宝宝龙城市广场,2200
"[[121.37328216034352, 31.159102815342735]]",5,漕宝购物中心,2200
"[[121.2221257197263, 31.160102759834565]]",5,奥特莱斯品牌直销广场4号门,2200
"[[121.42378404040119, 31.160756430265153]]",5,中星城·心中城,2200
"[[121.14292392000303, 31.16083963464152]]",5,新城盛景商业步行街,2200
"[[121.11020117994053, 31.161208725402403]]",5,港隆广场,2200
"[[121.10995116031792, 31.161248729945015]]",5,百家店商场,2200
"[[121.48661735960358, 31.1630532753884]]",5,恒大长青商城,2200
"[[121.48676783956427, 31.16331360034244]]",5,恒大长青商城北门,2200
"[[121.3346480397753, 31.16368863022612]]",5,顺恒国际商业广场F座,2200
"[[121.33543625957576, 31.16428686015056]]",5,顺恒国际商业广场E座,2200
"[[121.33453823974801, 31.1644184849252]]",5,顺恒国际商业广场C座,2200
"[[121.33527660023489, 31.164716924946163]]",5,顺恒国际商业广场D座,2200
"[[121.33610477961189, 31.164765345344428]]",5,华商时代广场5号楼,2200
"[[121.33775105966382, 31.165142039873245]]",5,华商时代广场11号楼,2200
"[[121.53299885990955, 31.16522772008328]]",5,长青·生活广场,2200
"[[121.50292482022431, 31.165860015427455]]",5,亿丰时代广场,2200
"[[121.33811033972054, 31.16587099525028]]",5,华商时代广场7号楼,2200
"[[121.33359017984303, 31.165969499792674]]",5,顺恒国际商业广场B座,2200
"[[121.33299150025758, 31.166000594751722]]",5,顺恒国际商业广场,2200
"[[121.33299150025758, 31.166000594751722]]",5,顺恒国际商业广场A座,2200
"[[121.33642392022787, 31.16605409991682]]",5,凯德七宝购物广场南门,2200
"[[121.33831986017344, 31.16612047527972]]",5,华商时代广场,2200
"[[121.33831986017344, 31.16612047527972]]",5,华商时代广场1号楼,2200
"[[121.3361445602234, 31.166624340241206]]",5,凯德七宝购物广场西北门,2200
"[[121.33728197957979, 31.166712134757304]]",5,凯德七宝购物广场,2200
"[[121.45334489994715, 31.16684456982111]]",5,绿地新都会·汇中心,2200
"[[121.33663343978148, 31.167083159959958]]",5,凯德七宝购物广场北门,2200
"[[121.33731185955473, 31.167201824604554]]",5,凯德七宝购物广场东北门,2200
"[[121.33613447972252, 31.167234044615483]]",5,巴黎春天七宝店南门,2200
"[[121.42751490039244, 31.16757262497665]]",5,上海俐民商场,2200
"[[121.33599479972028, 31.16758414529211]]",5,巴黎春天七宝店北门,2200
"[[121.33696265999879, 31.16776221015798]]",5,巴黎春天七宝店,2200
"[[121.35190157999398, 31.16821554041487]]",5,龙通生活广场,2200
"[[121.42439999956034, 31.169617605068495]]",5,光大生活广场,2200
"[[121.09786541955349, 31.170006495303532]]",5,青浦卓越世纪中心,2200
"[[121.42729601979559, 31.170362310272488]]",5,徐汇日月光中心,2200
"[[121.27934394007082, 31.170503924716392]]",5,永业购物中心,2200
"[[121.26567726039727, 31.170804210146244]]",5,东江明珠广场,2200
"[[121.40895455980515, 31.17107578471974]]",5,ｉN　TOWN西门,2200
"[[121.36853267963951, 31.17148807531447]]",5,井亭天地生活广场西门,2200
"[[121.2663871798245, 31.1715238503455]]",5,鹤森生活广场徐泾店,2200
"[[121.40987544039933, 31.171586310060235]]",5,ｉN　TOWN,2200
"[[121.36937165987422, 31.171787189827008]]",5,井亭天地生活广场,2200
"[[121.34462580024062, 31.172545890280674]]",5,晋豪生活广场,2200
"[[121.53641003969165, 31.172693624611128]]",5,亿家美南新街坊,2200
"[[121.48932546020194, 31.172816025039587]]",5,林家花园休闲生活广场,2200
"[[121.34506481958576, 31.173094935383034]]",5,堡汇商业街,2200
"[[121.3662238195736, 31.173428340145854]]",5,万象城,2200
"[[121.3774736395968, 31.17363952524397]]",5,亲水花街,2200
"[[121.50290411962955, 31.174105724799375]]",5,浦东商场成山店,2200
"[[121.50505169977625, 31.174451954793916]]",5,巨隆广场,2200
"[[121.42185767998795, 31.174683569790965]]",5,中星社区商业·田林总汇,2200
"[[121.37758307989532, 31.174798545416607]]",5,新乐坊,2200
"[[121.51080072027705, 31.175497170258232]]",5,泰恒广场,2200
"[[121.48663607989121, 31.175697014905374]]",5,浦东商场西门,2200
"[[121.4871076798756, 31.175798265077887]]",5,浦东商场昌里店,2200
"[[121.48741872029782, 31.175859105113652]]",5,浦东商场东门,2200
"[[121.50966707987186, 31.176004094713264]]",5,泰恒广场西门,2200
"[[121.42970423965903, 31.176286605042797]]",5,上海汇阳广场,2200
"[[121.33893726004662, 31.176723914776908]]",5,明大商业广场,2200
"[[121.41199980005081, 31.176737640229952]]",5,新宜街,2200
"[[121.41172925969758, 31.17683722485814]]",5,新宜街西门,2200
"[[121.37732171982155, 31.17840592489361]]",5,长发购物中心,2200
"[[121.7495492998604, 31.17844273504427]]",5,东方现代商业广场,2200
"[[121.36665132040221, 31.178554019852214]]",5,乐虹坊精致生活广场,2200
"[[121.36737059997324, 31.17863340031122]]",5,乐虹坊精致生活广场东门,2200
"[[121.42509695975698, 31.17901949995006]]",5,华石路商业街,2200
"[[121.37029776013354, 31.179230685048182]]",5,虹桥大通阳商厦东南门,2200
"[[121.37015772040252, 31.179520575214454]]",5,虹桥大通阳商厦,2200
"[[121.3698679201684, 31.17976060516788]]",5,虹桥大通阳商厦北门,2200
"[[121.3687587602087, 31.179851415110733]]",5,金石广场,2200
"[[121.68995993959956, 31.179862260035335]]",5,界龙生活广场,2200
"[[121.53015108020824, 31.18093451991222]]",5,大华锦绣嘉年华,2200
"[[121.53036167984774, 31.181084999872894]]",5,巴黎春天成山店西门,2200
"[[121.53135491989369, 31.181107544977344]]",5,巴黎春天成山店,2200
"[[121.53158549977101, 31.18147798472129]]",5,巴黎春天成山店北门,2200
"[[121.41578898017735, 31.182422985132725]]",5,田尚坊时尚生活中心,2200
"[[121.3914072596374, 31.182481979759594]]",5,大众美林阁大酒店－商场,2200
"[[121.68907110005128, 31.182682230000964]]",5,川沙商业广场,2200
"[[121.36903686026298, 31.183778160034173]]",5,金汇四季广场,2200
"[[121.42242359996922, 31.184884259600956]]",5,光启城时尚购物中心南门,2200
"[[121.43253564000779, 31.18490262015981]]",5,飞洲国际广场,2200
"[[121.55127678009937, 31.18493691041018]]",5,S1生活时区百货广场,2200
"[[121.42304495955727, 31.1853852449332]]",5,光启城时尚购物中心西门,2200
"[[121.68896094029529, 31.18543087473509]]",5,恒越生活广场,2200
"[[121.5515174395782, 31.185727245416068]]",5,北蔡休闲广场,2200
"[[121.43160396035454, 31.186180619739837]]",5,上海金静贸易有限公司,2200
"[[121.42380672040386, 31.18631629506104]]",5,光启城时尚购物中心北门,2200
"[[121.6930343403626, 31.186333710432493]]",5,百联川沙购物中心,2200
"[[121.42343592003166, 31.18664551527835]]",5,光启城时尚购物中心,2200
"[[121.43776733989088, 31.186991520442334]]",5,星游城西门,2200
"[[121.43826846012144, 31.18716234036978]]",5,星游城,2200
"[[121.43787786027511, 31.18750159522253]]",5,星游城北门,2200
"[[121.45300776030003, 31.187606580279528]]",5,正大乐城,2200
"[[121.48736724040593, 31.188752505423814]]",5,世博源,2200
"[[121.38296202038104, 31.189283189967327]]",5,九洲生活广场,2200
"[[121.39817940015928, 31.1894724154197]]",5,虹桥大成商务广场,2200
"[[121.43779776035845, 31.1897007002272]]",5,腾飞PLAZA,2200
"[[121.48799922008803, 31.190563349718865]]",5,梅赛德斯－奔驰文化中心商场,2200
"[[121.43750741963179, 31.192909064901492]]",5,伊尚汇时尚购物中心,2200
"[[121.3798530595711, 31.193292464775475]]",5,森晟世洋国际广场,2200
"[[121.68662543961241, 31.193941904795103]]",5,新源商厦,2200
"[[121.31042832041067, 31.194417735190363]]",5,虹桥天地－购物中心,2200
"[[121.43436047955251, 31.19445278986437]]",5,美罗城南门,2200
"[[121.43356883963035, 31.19491120488827]]",5,东方商厦东门,2200
"[[121.66508502005777, 31.194971009804313]]",5,万家新天地商都,2200
"[[121.46906448004174, 31.195004085070572]]",5,海外滩·名品汇,2200
"[[121.53378870028834, 31.195010159990957]]",5,星河湾商业街,2200
"[[121.43522250041812, 31.195024200206703]]",5,美罗城,2200
"[[121.43658545985117, 31.195066634717456]]",5,汇联商厦,2200
"[[121.43638493981318, 31.195136250337747]]",5,汇联商厦西门,2200
"[[121.44169673961292, 31.19517594011765]]",5,宛平里生活广场,2200
"[[121.43316798031813, 31.195240335173338]]",5,东方商厦,2200
"[[121.43638511967757, 31.19539616969756]]",5,汇联商厦北门,2200
"[[121.5263228398272, 31.19587173029619]]",5,由由步行街,2200
"[[121.43213568001778, 31.19600821500719]]",5,港汇恒隆广场南门,2200
"[[121.67224163963998, 31.19610739494035]]",5,地纬生活广场,2200
"[[121.6936328400835, 31.196178179679308]]",5,潮人商城,2200
"[[121.40002709957106, 31.196257784968864]]",5,黄金城道步行街东口,2200
"[[121.43493197982707, 31.196503125418957]]",5,上海六百2号门,2200
"[[121.43490191998765, 31.19653309532613]]",5,上海六百3号门,2200
"[[121.43521259978172, 31.196763585271306]]",5,上海六百,2200
"[[121.43322809999687, 31.196789910226236]]",5,港汇恒隆广场,2200
"[[121.43415023964187, 31.19679161983744]]",5,太平洋百货徐汇店,2200
"[[121.4357437798516, 31.196984445275994]]",5,汇金百货徐汇店,2200
"[[121.69393236019042, 31.196997314574418]]",5,现代商业广场南门,2200
"[[121.50804042032915, 31.197069405129014]]",5,百联社区商业中心,2200
"[[121.50804042032915, 31.197069405129014]]",5,东上海商厦,2200
"[[121.31087742025679, 31.197105809685446]]",5,虹桥天地－新天地,2200
"[[121.69977191993827, 31.197196709560544]]",5,沙龙商场,2200
"[[121.39381116005703, 31.19720085003926]]",5,黄金城道步行街,2200
"[[121.43295755964373, 31.197229290199616]]",5,港汇恒隆广场东门,2200
"[[121.43381957960989, 31.19728086002376]]",5,太平洋百货徐汇店西门,2200
"[[121.6935530998957, 31.197317895004886]]",5,浦东商场现代店,2200
"[[121.6935530998957, 31.197317895004886]]",5,现代商业广场,2200
"[[121.43541311981971, 31.19740371011315]]",5,汇金百货北门,2200
"[[121.39430075997211, 31.19751040478136]]",5,776购物商城,2200
"[[121.50793998044581, 31.197638835164227]]",5,百联社区商业中心东门,2200
"[[121.69384254040095, 31.19768720969696]]",5,现代商业广场北门,2200
"[[121.41802494029878, 31.19804171974956]]",5,新·淮海坊,2200
"[[121.69369295976233, 31.198077314916198]]",5,玛雅·现代生活广场,2200
"[[121.69359306037151, 31.19807749478059]]",5,玛雅·现代生活广场A座,2200
"[[121.69440162013875, 31.198096035203918]]",5,玛雅·现代生活广场B座,2200
"[[121.41717299993411, 31.198260104820037]]",5,新·淮海坊西门,2200
"[[121.2279654602379, 31.19865632992574]]",5,朋联商城,2200
"[[121.43282741964984, 31.19872855537856]]",5,百联徐汇商业广场,2200
"[[121.2265452598559, 31.198775984723987]]",5,朋联国际购物中心,2200
"[[121.39875755991349, 31.19887714496435]]",5,上海高岛屋,2200
"[[121.67596458020122, 31.199129009995936]]",5,旺族·商业广场,2200
"[[121.22682534021737, 31.199195879985922]]",5,金客隆,2200
"[[121.39830773971053, 31.19967697501241]]",5,上海高岛屋北门,2200
"[[121.4448539400573, 31.200419924739748]]",5,上海青松城大酒店－商场,2200
"[[121.4504963998891, 31.200970049927903]]",5,百货折扣,2200
"[[121.47306606025053, 31.20118119005995]]",5,汇暻生活广场,2200
"[[121.17639689969727, 31.20153214509245]]",5,美丽特服饰百货,2200
"[[121.18403934024346, 31.201993439745507]]",5,虹桥万科红生活广场,2200
"[[121.5809567998165, 31.20228027041823]]",5,上海传奇商业广场,2200
"[[121.69176570002705, 31.202358569892155]]",5,浦东商场金汇店,2200
"[[121.69176570002705, 31.202358569892155]]",5,金汇商业广场,2200
"[[121.69068767999248, 31.202430524649067]]",5,正大生活馆,2200
"[[121.69100718033715, 31.202439929759002]]",5,浦东商场西门,2200
"[[121.38760457978756, 31.202791425284133]]",5,星空广场,2200
"[[121.39521929963104, 31.20326685008517]]",5,上海世贸商城,2200
"[[121.71184650011594, 31.20433721958709]]",5,舜川生活广场,2200
"[[121.60850868003158, 31.204433115196146]]",5,张江商业广场西门,2200
"[[121.60882889983398, 31.20468326971715]]",5,张江商业广场,2200
"[[121.29250319976288, 31.205132685225337]]",5,诸翟包友杂货店,2200
"[[121.40239409990787, 31.205371635092966]]",5,友谊商城,2200
"[[121.50733697961806, 31.20577281006718]]",5,云天地1999,2200
"[[121.4025839998518, 31.2057813149558]]",5,友谊商城东门,2200
"[[121.59656028013285, 31.205807549978488]]",5,汇智国际商业中心,2200
"[[121.63399272028792, 31.205953800427572]]",5,高科商业广场,2200
"[[121.40256401961389, 31.206001229773]]",5,友谊商城西门,2200
"[[121.48211627974267, 31.206146040407504]]",5,百货折扣,2200
"[[121.27861133974162, 31.206196395247538]]",5,上海风尚国际生活中心,2200
"[[121.67913798013376, 31.206329459836752]]",5,金桥阳光花苑商业中心,2200
"[[121.40275373969337, 31.206400919966562]]",5,友谊商城北门,2200
"[[121.35976416018791, 31.206424949851666]]",5,福缘湾·九华商业广场,2200
"[[121.40061515996175, 31.206432104857853]]",5,万都商城南门,2200
"[[121.40094491977231, 31.20681172488127]]",5,万都商城,2200
"[[121.40045513999283, 31.20700189462176]]",5,万都商城北门,2200
"[[121.46495868009904, 31.207114350347112]]",5,海华商厦,2200
"[[121.44166740013043, 31.207121820116008]]",5,至尊汇商场,2200
"[[121.40260380022534, 31.207170600243053]]",5,尚嘉中心东门,2200
"[[121.47961086025302, 31.20726104955785]]",5,东方自选日用杂品商店,2200
"[[121.46375610036378, 31.20771194984669]]",5,日月光中心徐家汇区,2200
"[[121.3976269799013, 31.207773104645156]]",5,新虹桥商厦,2200
"[[121.46440751979125, 31.207773104645156]]",5,日月光中心徐家汇区南门,2200
"[[121.46406678015785, 31.207912469884597]]",5,日月光中心,2200
"[[121.46339519972881, 31.207921199603767]]",5,日月光中心瑞金区,2200
"[[121.40212392018279, 31.207970430291205]]",5,尚嘉中心,2200
"[[121.46297436017866, 31.208240340219568]]",5,日月光中心瑞金区西门,2200
"[[121.46314482037724, 31.209050384767536]]",5,日月光中心泰康区,2200
"[[121.46365584034483, 31.209331229552653]]",5,日月光中心泰康区北门,2200
"[[121.46426730019584, 31.209412319622956]]",5,日月光中心泰康路3号门,2200
"[[121.47273593981191, 31.209497730036276]]",5,友湾生活中心,2200
"[[121.4736679800933, 31.209699375126057]]",5,友湾地下商业广场,2200
"[[121.30330157990413, 31.210162380289688]]",5,爱趣生活广场,2200
"[[121.36161995979344, 31.210199909898]]",5,大资源生活广场,2200
"[[121.36649093980506, 31.210422209717265]]",5,百联西郊购物中心东门,2200
"[[121.51631628037202, 31.21046343014327]]",5,巴黎春天浦建店东门,2200
"[[121.36483403965926, 31.210524719840052]]",5,百联西郊购物中心,2200
"[[121.46263380040966, 31.210528950250918]]",5,TAIKANG　TERRACE西区,2200
"[[121.46263380040966, 31.210528950250918]]",5,TAIKANG　TERRACE,2200
"[[121.5577616402875, 31.210629300202115]]",5,证大喜玛拉雅中心南门,2200
"[[121.46289426026192, 31.210649370372174]]",5,TAIKANG　TERRACE中区,2200
"[[121.46289426026192, 31.210649370372174]]",5,TAIKANG　TERRACE东区,2200
"[[121.3665607802559, 31.21066196987406]]",5,东方商厦（西郊店）,2200
"[[121.5156365997493, 31.2107718598335]]",5,巴黎春天浦建店北门,2200
"[[121.51516607985079, 31.210900694911217]]",5,巴黎春天浦建店,2200
"[[121.55788169978061, 31.211109090312334]]",5,证大喜玛拉雅中心,2200
"[[121.30391016012581, 31.211450685200973]]",5,虹桥良华购物广场,2200
"[[121.66376652040867, 31.21146562473885]]",5,瑞唐晶品名都,2200
"[[121.39685693989586, 31.211541540110083]]",5,金光绿庭,2200
"[[121.6514982604365, 31.211886914849288]]",5,唐镇佳丽百货商场,2200
"[[121.40263295984325, 31.211978039554936]]",5,虹桥天都5号入口,2200
"[[121.6474734597324, 31.21205211041665]]",5,金瑟年华商业广场,2200
"[[121.40243316016219, 31.2120580954048]]",5,虹桥天都7号入口,2200
"[[121.40273286013351, 31.21216789543209]]",5,虹桥天都,2200
"[[121.6513583996705, 31.21219687518571]]",5,佳惠食品商店,2200
"[[121.40158355983351, 31.21241840968188]]",5,虹桥天都三号大堂入口,2200
"[[121.39911522029124, 31.212489779879455]]",5,天山百盛东门,2200
"[[121.55769089961542, 31.21251777037888]]",5,证大喜玛拉雅中心北门,2200
"[[121.40084412016003, 31.212548775405693]]",5,虹桥天都二号大堂入口,2200
"[[121.55602751985421, 31.212635175073295]]",5,博览汇广场西区,2200
"[[121.40012465982525, 31.21264912535689]]",5,虹桥天都一号大堂入口,2200
"[[121.47170382027514, 31.21269475515887]]",5,凯德商用,2200
"[[121.39838568035495, 31.212740070198144]]",5,天山百盛,2200
"[[121.39804601990798, 31.21279020020762]]",5,天山百盛西门,2200
"[[121.4004142801949, 31.213108710398735]]",5,汇金百货虹桥店南门,2200
"[[121.55751017995095, 31.213176975237317]]",5,博览汇广场,2200
"[[121.40016444043658, 31.213228769891927]]",5,汇金百货虹桥店,2200
"[[121.40011440035934, 31.213468664946944]]",5,汇金百货虹桥店西门,2200
"[[121.39731630010724, 31.21352023477109]]",5,泓鑫时尚广场,2200
"[[121.39592723965043, 31.21378092035328]]",5,天山路商业街,2200
"[[121.36702931984738, 31.214269170385947]]",5,泉口路广场,2200
"[[121.55912280017719, 31.214278574596605]]",5,浦东嘉里城商场,2200
"[[121.55975406040164, 31.21447936533051]]",5,浦东嘉里城商场东门,2200
"[[121.10029487960502, 31.21506837000932]]",5,祥腾假日风情商业广场,2200
"[[121.55838101956851, 31.215436559649604]]",5,浦东嘉里城商场北门,2200
"[[121.62393342009138, 31.215471119696517]]",5,天之骄子生活新天地,2200
"[[121.48436051992215, 31.215549015374783]]",5,老西门商场黄浦店,2200
"[[121.61366657974895, 31.21606430982012]]",5,城市经典地下商业街,2200
"[[121.38385500040795, 31.21617653981555]]",5,缤谷文化休闲广场二期,2200
"[[121.38175638025278, 31.216457565364422]]",5,缤谷广场,2200
"[[121.39188947971584, 31.21652177965644]]",5,懿心商务广场,2200
"[[121.46991011975626, 31.216560165419367]]",5,华丽家族·复兴天地中心,2200
"[[121.4853499801176, 31.216603500151436]]",5,新上海庙街,2200
"[[121.38268571987012, 31.216626944577833]]",5,缤谷广场东门,2200
"[[121.30673346028108, 31.216813064671307]]",5,虹顺商业广场,2200
"[[121.45409532034284, 31.216821164864974]]",5,环贸ｉａｐｍ南门,2200
"[[121.38337530022997, 31.21686643493809]]",5,漫都名店街,2200
"[[121.46332571990621, 31.216927995330785]]",5,思南公馆,2200
"[[121.38235596005964, 31.21712689479044]]",5,衡辰商业广场,2200
"[[121.45246181965729, 31.217477984721256]]",5,环贸ｉａｐｍ西门,2200
"[[121.45378482041318, 31.217730300313143]]",5,环贸ｉａｐｍ南门,2200
"[[121.41785591991487, 31.21830450035248]]",5,巴黎春天长宁店西门,2200
"[[121.45410557980875, 31.218320699840454]]",5,环贸ｉａｐｍ,2200
"[[121.3694468998546, 31.21832546984458]]",5,宜嘉坊广场,2200
"[[121.36806827962747, 31.21833658456581]]",5,宜嘉坊广场西门,2200
"[[121.45485726015454, 31.218452009852385]]",5,巴黎春天淮海店西门,2200
"[[121.4707197596093, 31.218614145026827]]",5,新天地时尚,2200
"[[121.41778571973524, 31.21866423007023]]",5,巴黎春天长宁店,2200
"[[121.45497750041139, 31.21875211541785]]",5,巴黎春天淮海店,2200
"[[121.4171643601471, 31.218923025277448]]",5,鑫茂商厦,2200
"[[121.36856778017895, 31.21899597018792]]",5,馥邦购物中心,2200
"[[121.4547469196347, 31.219141590212224]]",5,百盛淮海店,2200
"[[121.41759528019803, 31.219213679867536]]",5,华宁·弘基生活中心,2200
"[[121.45537835972354, 31.21930269026703]]",5,OPA淮海店,2200
"[[121.45440618000121, 31.219440839623076]]",5,百盛淮海店西门,2200
"[[121.54242437998118, 31.21944624005198]]",5,麦尚城,2200
"[[121.47050249959078, 31.219454834872835]]",5,新天地时尚西门,2200
"[[121.41398736022859, 31.219516979824775]]",5,999兆丰广场南门,2200
"[[121.41309546028731, 31.219725285293734]]",5,999兆丰广场西门,2200
"[[121.4140476597718, 31.21990699511177]]",5,光一百货,2200
"[[121.41407771961113, 31.21990704007785]]",5,999兆丰广场,2200
"[[121.41336599974116, 31.219975709611376]]",5,999兆丰广场西北门,2200
"[[121.42649501972949, 31.2200496446754]]",5,舜元·弘基／天地,2200
"[[121.47039540022763, 31.220185679725382]]",5,新天地时尚北门,2200
"[[121.4116122596981, 31.22037238527738]]",5,龙之梦购物中心,2200
"[[121.53932441958639, 31.220422289557106]]",5,亚太盛汇旅游购物广场,2200
"[[121.41606204043089, 31.22045045992084]]",5,巴黎春天中山公园店,2200
"[[121.46981382035163, 31.220454419635793]]",5,华府天地商场,2200
"[[121.47057810019922, 31.22059684526824]]",5,新天地时尚北区南门,2200
"[[121.45966793972363, 31.22064004510208]]",5,东方商厦淮海店,2200
"[[121.414197959868, 31.220766944838665]]",5,玫瑰坊南门,2200
"[[121.41422801970742, 31.220797004678083]]",5,上海小马路,2200
"[[121.41456876024017, 31.220857619883297]]",5,玫瑰坊东南门,2200
"[[121.4151199196487, 31.22090860514802]]",5,上海小马路东口,2200
"[[121.53799889982943, 31.220940555362404]]",5,亚太盛汇,2200
"[[121.53799889982943, 31.220940555362404]]",5,亚太盛汇南广场,2200
"[[121.47078078040872, 31.2209680053692]]",5,新天地时尚北区,2200
"[[121.49429292038201, 31.221036450072177]]",5,上海滩商业街,2200
"[[121.47028865969398, 31.22104671043744]]",5,新天地时尚北区西门,2200
"[[121.4138170798943, 31.22116614040514]]",5,玫瑰坊北门,2200
"[[121.41323585974718, 31.22123503476913]]",5,玫瑰坊,2200
"[[121.41121140038597, 31.221301320199785]]",5,龙之梦购物中心西北门,2200
"[[121.41227375962637, 31.221403244863872]]",5,龙之梦购物中心北门,2200
"[[121.41275489961902, 31.221434114992455]]",5,龙之梦购物中心东北门,2200
"[[121.46962752039386, 31.22146543478206]]",5,华府天地商场北门,2200
"[[121.3092572403294, 31.221565919631573]]",5,国贸天地城,2200
"[[121.68488610041325, 31.221661184815936]]",5,骏朋商业广场,2200
"[[121.46088059995978, 31.221711900284028]]",5,华狮广场,2200
"[[121.4620331396178, 31.221724005158727]]",5,雪豹商城,2200
"[[121.45536845998652, 31.22174182522513]]",5,上海花园饭店－三越商场,2200
"[[121.46966928041294, 31.221796049847875]]",5,锦麟天地,2200
"[[121.47042329989544, 31.221898425072354]]",5,上海新天地北里,2200
"[[121.46334300037925, 31.222639034763702]]",5,珂图美创,2200
"[[121.45508801989625, 31.22270099985134]]",5,锦江迪生商厦,2200
"[[121.4728615795983, 31.22338783458097]]",5,九号商场南门,2200
"[[121.47258095964365, 31.223517210151137]]",5,九号商场,2200
"[[121.49451612042269, 31.22364118529258]]",5,上海忠奕日用品商行,2200
"[[121.43994480001251, 31.223672999709187]]",5,IO·CORSO·COMO,2200
"[[121.47276258042882, 31.22367799544324]]",5,九号商场北门,2200
"[[121.39051932031046, 31.223818709665736]]",5,长风景畔广场南门,2200
"[[121.46755896007802, 31.223913255392446]]",5,香黛广场,2200
"[[121.43902266036751, 31.223951189695704]]",5,1788广场,2200
"[[121.46833277993395, 31.223975580208865]]",5,中环广场,2200
"[[121.4685943198721, 31.22401639504065]]",5,中环广场南门,2200
"[[121.48566587957683, 31.224126150101867]]",5,香港名都南门,2200
"[[121.44411395989144, 31.22422042513258]]",5,聚集地,2200
"[[121.48547579976848, 31.224315915147407]]",5,香港名都,2200
"[[121.44156840006167, 31.224425715174704]]",5,伊美商场,2200
"[[121.47077718042263, 31.224563594734114]]",5,香港广场南座南门,2200
"[[121.43904281957053, 31.224621014648186]]",5,1788广场东门,2200
"[[121.46972273971278, 31.224680729632077]]",5,太平洋百货淮海店,2200
"[[121.44273102022049, 31.22482770043809]]",5,芮欧百货西门,2200
"[[121.4704179003659, 31.22510341459102]]",5,香港广场南座,2200
"[[121.44492575991589, 31.225121595285394]]",5,静安嘉里中心南区商场东门,2200
"[[121.46925239967857, 31.225130055207934]]",5,K11购物艺术中心,2200
"[[121.44465521956283, 31.225171094870177]]",5,静安嘉里中心南区商场,2200
"[[121.39002953963168, 31.225198275080437]]",5,长风景畔广场西门,2200
"[[121.44244031976496, 31.225207004799522]]",5,芮欧百货西北门,2200
"[[121.44334230020712, 31.225258664555817]]",5,芮欧百货东门,2200
"[[121.44672971990074, 31.225334804757516]]",5,乐意坊,2200
"[[121.3911887396687, 31.225347540056994]]",5,长风景畔广场,2200
"[[121.442931360394, 31.225427864804118]]",5,芮欧百货,2200
"[[121.4419993201126, 31.225436144862265]]",5,久光百货南门,2200
"[[121.4850690004341, 31.225436459624973]]",5,香港名都北门,2200
"[[121.4416186200034, 31.22544546004005]]",5,久光百货上海店,2200
"[[121.47018876030316, 31.225533390353746]]",5,香港广场北座,2200
"[[121.44222989998993, 31.22555652001744]]",5,久光百货东南门,2200
"[[121.44450492036583, 31.225560659596788]]",5,静安嘉里中心北区商场,2200
