Point,Type,NAME,KIND,ADMINCODE,ADDRESS
"[[121.63099121999997, 31.225705469999998]]",4,张江集电港5号楼,AF00,310115,龙东大道3000号
"[[121.49534123999996, 31.22574686999996]]",4,金外滩国际广场,AF00,310101,外咸瓜街89临
"[[121.47620831999998, 31.225761224999992]]",4,永银大厦南楼,AF00,310101,寿宁路98
"[[121.47605765999995, 31.225770809999986]]",4,永银大厦,AF00,310101,桃源路85
"[[121.47046128000001, 31.225794615]]",4,香港广场北座,AF00,310101,淮海中路282
"[[121.52776463999996, 31.22579709000003]]",4,远东国际大厦,AF00,310115,向城路80
"[[121.52411531999999, 31.22582274000002]]",4,云南大厦,AF00,310115,东方路889号
"[[121.63221972, 31.225843754999982]]",4,张江集电港9号楼,AF00,310115,龙东大道3000号
"[[121.44305178000002, 31.225847939999973]]",4,上海机场城市航站楼,AF00,310106,南京西路1600
"[[121.53020742000001, 31.22586999000002]]",4,陆家嘴商务广场,AF00,310115,世纪大道1600号
"[[121.52924028000001, 31.22588879999998]]",4,中建大厦,AF00,310115,世纪大道1568号
"[[121.52663802, 31.225905720000046]]",4,新天国际大厦,AF00,310115,福山路450号
"[[121.63355783999997, 31.225981905000044]]",4,张江集电港11号楼,AF00,310115,龙东大道3000号
"[[121.43994497999999, 31.22598221999998]]",4,环球世界大厦A座,AF00,310106,愚园路168号
"[[121.43994497999999, 31.22598221999998]]",4,环球世界大厦,AF00,310106,愚园路168号
"[[121.44165858000002, 31.225995315]]",4,久百城市广场,AF00,310106,南京西路1618
"[[121.43972447999997, 31.226001795000002]]",4,环球世界大厦B座,AF00,310106,万航渡路1－1号
"[[121.42278720000002, 31.226050844999975]]",4,上海君城,AF00,310105,长宁路320
"[[121.52808395999999, 31.22607739500004]]",4,陆家嘴基金大厦,AF00,310115,竹林路101
"[[121.54699872000003, 31.22611983]]",4,上海信息大厦,AF00,310115,民生路1403号
"[[121.54640058000001, 31.22617914000002]]",4,太平人寿大厦,AF00,310115,民生路1399号
"[[121.44320208000002, 31.226188094999962]]",4,轻工机械大厦,AF00,310106,常德路175号
"[[121.43062440000001, 31.22619511500001]]",4,纺织工会大厦,AF00,310105,镇宁路525号
"[[121.45716, 31.226196600000044]]",4,陕西大厦,AF00,310106,延安中路658号
"[[121.49770050000004, 31.226224500000043]]",4,交银大厦,AF00,310101,中山南路99号
"[[121.44579786000003, 31.22624281499996]]",4,静安嘉里中心,AF00,310106,南京西路1515号
"[[121.44579786000003, 31.22624281499996]]",4,静安嘉里中心办公楼一座,AF00,310106,南京西路1515号
"[[121.50589751999996, 31.226256944999975]]",4,滨江大厦,AF00,310115,张杨路88号
"[[121.46915753999997, 31.22634167999997]]",4,金陵大厦,AF00,310101,金陵西路28号
"[[121.46915753999997, 31.22634167999997]]",4,金陵大厦一号楼,AF00,310101,金陵西路28号
"[[121.46915753999997, 31.22634167999997]]",4,金陵大厦二号楼,AF00,310101,金陵西路28号
"[[121.47139836000001, 31.226368230000034]]",4,力宝广场,AF00,310101,淮海中路222号
"[[121.47193098000002, 31.22640981000001]]",4,淮海金融大楼,AF00,310101,望亭路135
"[[121.47584957999997, 31.226411205000037]]",4,永银大厦北楼,AF00,310101,寿宁路85号
"[[121.53200291999997, 31.22641197000001]]",4,上海陆家嘴钻石大厦,AF00,310115,浦电路555
"[[121.53601115999997, 31.22642672999999]]",4,华侨银行大厦,AF00,310115,源深路1155号
"[[121.45242239999996, 31.226444819999976]]",4,科恩国际中心,AF00,310106,陕西北路66号
"[[121.43882250000001, 31.226519969999977]]",4,金航大厦B座,AF00,310106,万航渡路83号
"[[121.43882250000001, 31.226519969999977]]",4,金航大厦A座,AF00,310106,万航渡路83号
"[[121.52364750000001, 31.22654197500002]]",4,嘉兴大厦裙楼,AF00,310115,东方路877号
"[[121.47487577999996, 31.226578650000036]]",4,大上海时代广场办公楼,AF00,310101,淮海中路93号
"[[121.52391677999998, 31.226632290000033]]",4,嘉兴大厦,AF00,310115,东方路877号
"[[121.44105738000002, 31.226653979999963]]",4,愚园一〇八大厦,AF00,310106,愚园路108
"[[121.42167479999999, 31.226678595000045]]",4,新亚商务大厦,AF00,310105,江苏北路89
"[[121.43882250000001, 31.226679899999976]]",4,金航大厦,AF00,310106,万航渡路83号
"[[121.53674934000003, 31.22670753000004]]",4,西漕大楼,AF00,310115,杨高中路3288号
"[[121.52782548000002, 31.226726925000047]]",4,全华信息大厦,AF00,310115,福山路455号
"[[121.54482576000001, 31.226727104999974]]",4,汇商大厦,AF00,310115,民生路1286号
"[[121.54783715999994, 31.226820659999987]]",4,证大立方大厦,AF00,310115,长柳路58号
"[[121.53339935999996, 31.226823495000044]]",4,电力大厦,AF00,310115,源深路1122号
"[[121.50547740000002, 31.22682691499997]]",4,中国商飞大厦,AF00,310115,张杨路25
"[[121.52847384, 31.226917635000017]]",4,东方大厦,AF00,310115,世纪大道1500号
"[[121.47256656000003, 31.226962545000003]]",4,淮海大厦东楼,AF00,310101,普安路128
"[[121.52640996000004, 31.22696515500004]]",4,宏嘉大厦,AF00,310115,福山路388
"[[121.50758232000001, 31.22700259500003]]",4,汤臣商务中心大厦,AF00,310115,张杨路188临
"[[121.50758232000001, 31.22700259500003]]",4,汤臣商务中心大厦B栋,AF00,310115,张杨路188临
"[[121.50758232000001, 31.22700259500003]]",4,汤臣商务中心大厦A栋,AF00,310115,张杨路188临
"[[121.50758232000001, 31.22700259500003]]",4,汤臣商务中心大厦C栋,AF00,310115,张杨路188临
"[[121.47308928000002, 31.22700412499998]]",4,上海广场,AF00,310101,淮海中路138
"[[121.44185910000002, 31.22700533999999]]",4,富邦晶品,AF00,310106,愚园路68号
"[[121.47558119999997, 31.227031395000015]]",4,柳林大厦,AF00,310101,淮海中路1号
"[[121.49532702000003, 31.227058844999977]]",4,久事大厦,AF00,310101,中山南路28号
"[[121.53096666000003, 31.22710051499996]]",4,长泰国际金融大厦,AF00,310115,世纪大道1589
"[[121.49473320000001, 31.227177285000007]]",4,久事大厦附楼,AF00,310101,中山南路28号
"[[121.37314391999999, 31.22718939000003]]",4,东晶商务楼,AF00,310107,云岭东路1000号
"[[121.38876000000003, 31.22723789999996]]",4,国盛中心SOHO．1,AF00,310107,中江路388弄1
"[[121.38876000000003, 31.22723789999996]]",4,国盛中心,AF00,310107,中江路388弄1
"[[121.53298103999998, 31.22733285]]",4,葛洲坝大厦,AF00,310115,源深路1088号
"[[121.43259882000004, 31.227348330000037]]",4,越商大厦,AF00,310106,武宁南路1号
"[[121.44081690000002, 31.227363315000034]]",4,胶州大楼,AF00,310106,胶州路58
"[[121.43977470000003, 31.227401384999986]]",4,静安中华大厦,AF00,310106,北京西路1701号
"[[121.52731788000003, 31.227446115000046]]",4,中国石油上海大厦,AF00,310115,世纪大道1200
"[[121.44526667999995, 31.227501420000003]]",4,中欣大厦,AF00,310106,南京西路1468号
"[[121.45290569999997, 31.22750627999996]]",4,文新报业大厦,AF00,310106,威海路755号
"[[121.35226752, 31.22750781]]",4,建滔广场,AF00,310105,福泉北路
"[[121.47647759999998, 31.22751474000004]]",4,恒积大厦,AF00,310101,淮海东路99号
"[[121.47895008, 31.227652125000038]]",4,淮海中华大厦,AF00,310101,人民路885号
"[[121.52010905999998, 31.227697484999972]]",4,明城花苑,AF00,310115,崂山路600号
"[[121.47469037999998, 31.22775994499999]]",4,金钟广场,AF00,310101,柳林路8号
"[[121.47526331999995, 31.227821685000034]]",4,兰生大厦,AF00,310101,淮海中路8号
"[[121.38926958, 31.227837299999994]]",4,国盛中心SOHO．2,AF00,310107,中江路388弄2
"[[121.51488473999999, 31.227873930000005]]",4,中电大厦,AF00,310115,南泉北路1029号
"[[121.47764490000002, 31.227898725000014]]",4,百联房产云南南路大楼,AF00,310101,云南南路261号
"[[121.47822774000002, 31.22791047000001]]",4,中国人寿大厦,AF00,310101,人民路858
"[[121.53067847999999, 31.227929955000022]]",4,上海期货大厦,AF00,310115,松林路300
"[[121.44420431999998, 31.227949305000024]]",4,东海广场,AF00,310106,愚园东路28
"[[121.44421440000002, 31.227949305000024]]",4,东海广场1号楼,AF00,310106,愚园路28号
"[[121.44421440000002, 31.227949305000024]]",4,东海广场1号楼西楼,AF00,310106,愚园路28号
"[[121.44421440000002, 31.227949305000024]]",4,东海广场1号楼东楼,AF00,310106,愚园路28号
"[[121.47730379999996, 31.227987870000018]]",4,淮海商业大楼,AF00,310101,淮海东路85边门
"[[121.39248743999997, 31.227995385000018]]",4,林芝大楼,AF00,310107,大渡河路537弄
"[[121.51358153999999, 31.228020315000037]]",4,明珠实业大楼,AF00,310115,南泉北路1021号
"[[121.52129615999996, 31.22803880999997]]",4,齐鲁大厦,AF00,310115,东方路836号
"[[121.54628321999999, 31.22809848000002]]",4,证大五道口广场3号楼,AF00,310115,民生路1199弄
"[[121.44459528, 31.228099964999966]]",4,东海广场2号楼,AF00,310106,愚园东路20
"[[121.45175298, 31.228103880000024]]",4,上海民主党派大厦,AF00,310106,陕西北路128号
"[[121.43099537999998, 31.228175114999967]]",4,静安律德大厦,AF00,310106,武定西路1189号
"[[121.39133814000002, 31.228185959999976]]",4,国盛中心二期,AF00,310107,大渡河路
"[[121.46828183999997, 31.22819199000003]]",4,电信世界,AF00,310101,延安东路1200
"[[121.44564756000003, 31.228271819999975]]",4,九安广场金座,AF00,310106,铜仁路258号
"[[121.47800849999999, 31.228280369999972]]",4,东淮海国际大厦,AF00,310101,淮海东路45
"[[121.44434471999998, 31.228289460000013]]",4,东海广场3号楼,AF00,310106,愚园东路20号
"[[121.54559544000001, 31.228297604999977]]",4,长荣大厦,AF00,310115,民生路1199弄
"[[121.54559544000001, 31.228297604999977]]",4,证大五道口广场2号楼,AF00,310115,民生路1199弄
"[[121.37192586, 31.22830061999996]]",4,劳司丹盾裤业大楼,AF00,310107,真北路333
"[[121.46735808000003, 31.228309529999986]]",4,黄浦区政法大楼,AF00,310101,大沽路123号
"[[121.45566258, 31.22831556000004]]",4,威海大楼,AF00,310106,茂名北路148号
"[[121.53119742000003, 31.228320465000003]]",4,中国通信贸易大厦,AF00,310115,松林路357号
"[[121.53367026, 31.22833342500001]]",4,天鑫大楼,AF00,310115,灵山路1号
"[[121.42012158, 31.228385175000028]]",4,华联创意广场B座,AF00,310105,江苏北路125
"[[121.51307286, 31.22839939499996]]",4,华融大厦,AF00,310115,浦东南路1271－1临
"[[121.34485295999997, 31.228410509999993]]",4,索菲亚商务大厦,AF00,310105,通协路
"[[121.52917349999998, 31.228428060000024]]",4,SOHO世纪广场,AF00,310115,向城路288号
"[[121.44747167999996, 31.22845510500004]]",4,上海商城,AF00,310106,南京西路1376号
"[[121.47685398000004, 31.228497359999984]]",4,淮云大厦,AF00,310101,云南南路180
"[[121.43150657999999, 31.228535924999978]]",4,神州大厦,AF00,310106,武定西路1185
"[[121.44550733999998, 31.228591455000043]]",4,九安广场,AF00,310106,铜仁路258号
"[[121.42884060000003, 31.228611029999975]]",4,建华大楼,AF00,310106,万航渡路623弄85号
"[[121.44231036000005, 31.22861562]]",4,京德大楼,AF00,310106,常德路319号
"[[121.44428459999997, 31.22862920999997]]",4,SOHO东海广场,AF00,310106,铜仁路299号
"[[121.45711086000003, 31.228640279999997]]",4,上海国际集团大厦,AF00,310106,威海路511号
"[[121.45711086000003, 31.228640279999997]]",4,上海国际集团大厦B座,AF00,310106,威海路511号
"[[121.45711086000003, 31.228640279999997]]",4,上海国际集团大厦A座,AF00,310106,威海路511号
"[[121.45777398, 31.22864221499998]]",4,汽车工业大厦,AF00,310106,威海路489号
"[[121.42010142000001, 31.228665030000002]]",4,华联创意广场A座,AF00,310105,江苏北路125
"[[121.53926430000001, 31.228669979999967]]",4,杨高中路2980号综合办公楼,AF00,310115,杨高中路2980号
"[[121.46755067999997, 31.22868064499996]]",4,市政大厦,AF00,310101,大沽路100号
"[[121.45659876000002, 31.22869886999996]]",4,晶采世纪大厦,AF00,310106,威海路567号
"[[121.34477304000002, 31.228710480000032]]",4,汤泉国际大厦,AF00,310105,通协路558
"[[121.34818583999996, 31.22872443000003]]",4,中海油大厦,AF00,310105,通协路428号
"[[121.54443930000001, 31.22874611999996]]",4,上海·佳兆业金融中心,AF00,310115,民生路
"[[121.44687030000003, 31.228753904999984]]",4,上海商城西办公楼,AF00,310106,南京西路1376号
"[[121.52432808, 31.228782210000016]]",4,世纪汇广场,AF00,310115,潍坊路179号
"[[121.40672202000002, 31.22882054999999]]",4,中环大厦,AF00,310107,中山北路3856弄1～4号
"[[121.46892785999997, 31.228824869999993]]",4,上海电信大楼,AF00,310101,武胜路333号
"[[121.54568580000003, 31.228837559999977]]",4,证大五道口广场,AF00,310115,民生路1199弄1号
"[[121.54568580000003, 31.228837559999977]]",4,金融大厦,AF00,310115,民生路1199弄1号
"[[121.54568580000003, 31.228837559999977]]",4,证大五道口广场1号楼,AF00,310115,民生路1199弄1号
"[[121.52147651999996, 31.228878780000013]]",4,众城大厦,AF00,310115,东方路818号
"[[121.44592817999998, 31.228882155000026]]",4,九安广场银座,AF00,310106,铜仁路258号
"[[121.47660504000004, 31.228997444999973]]",4,汇通大厦,AF00,310101,金陵东路569号
"[[121.46219676000001, 31.229005590000025]]",4,恒利国际大厦,AF00,310106,成都北路199号
"[[121.47688655999997, 31.22903830499998]]",4,冠生园商厦,AF00,310101,云南南路101号
"[[121.44765203999997, 31.22904523500002]]",4,上海商城东办公楼,AF00,310106,南京西路1376号
"[[121.51945260000002, 31.229056305000046]]",4,宝安大厦,AF00,310115,东方路800临
"[[121.44344274000002, 31.229077545000028]]",4,国立大厦,AF00,310106,北京西路1465号
"[[121.46228783999999, 31.229176140000014]]",4,恒利国际大厦裙楼,AF00,310106,成都北路199号
"[[121.47593292000003, 31.229215830000012]]",4,亚龙国际广场,AF00,310101,金陵东路500号
"[[121.49345303999996, 31.229236754999967]]",4,外滩金融中心,AF00,310101,中山东二路
"[[121.51385262000002, 31.229272890000026]]",4,华润大厦,AF00,310115,张杨路500
"[[121.44403404000002, 31.229308530000043]]",4,信达大厦,AF00,310106,北京西路1399号
"[[121.52967318000003, 31.229358389999994]]",4,新港大厦,AF00,310115,松林路283号
"[[121.44481577999994, 31.229369954999974]]",4,同仁大楼,AF00,310106,铜仁路331号
"[[121.51926378000002, 31.229515979999977]]",4,江苏大厦,AF00,310115,崂山路526
"[[121.47748182000002, 31.22957087999999]]",4,福星大厦,AF00,310101,金陵东路507号
"[[121.46177753999996, 31.229635364999996]]",4,上海招商局广场南楼,AF00,310106,威海路228
"[[121.51453805999999, 31.22963541]]",4,中融恒瑞国际大厦西楼,AF00,310115,张杨路560
"[[121.46220972000002, 31.22967667500004]]",4,上海招商局广场,AF00,310106,成都北路333
"[[121.42532303999997, 31.22969422499998]]",4,长白山大厦,AF00,310106,万航渡路818号
"[[121.45780907999998, 31.229713980000017]]",4,旺旺大厦,AF00,310106,石门一路211
"[[121.51141073999996, 31.22971722000002]]",4,鄂尔多斯国际大厦,AF00,310115,浦东南路1118号
"[[121.43697857999996, 31.22979547500001]]",4,延平大厦,AF00,310106,延平路69
"[[121.43389176, 31.229799840000016]]",4,鑫和大厦,AF00,310106,武定路1135弄1号
"[[121.42643543999998, 31.229826209999977]]",4,金峰世纪大厦,AF00,310106,万航渡路789
"[[121.51536245999999, 31.229838089999983]]",4,中融恒瑞国际大厦,AF00,310115,张杨路560
"[[121.51554371999998, 31.22992872000002]]",4,中融恒瑞国际大厦东楼,AF00,310115,张杨路620
"[[121.46392907999999, 31.229932095000034]]",4,长发大厦,AF00,310101,威海路128号
"[[121.47862914000001, 31.229964809999988]]",4,中华商厦,AF00,310101,金陵东路467
"[[121.44858642, 31.22997758999998]]",4,Pｌａｚａ66恒隆广场办公楼2号楼,AF00,310106,南京西路1266号
"[[121.43675808, 31.229985014999972]]",4,新平公寓,AF00,310106,延平路81
"[[121.43040426, 31.230013410000012]]",4,配套大楼,AF00,310106,武宁南路185号
"[[121.46221151999998, 31.230057285]]",4,上海招商局广场北（东）楼,AF00,310106,成都北路333
"[[121.51605654000005, 31.230060344999988]]",4,东明广场,AF00,310115,张杨路628弄1～3号
"[[121.51605654000005, 31.230060344999988]]",4,东明广场1号楼,AF00,310115,张杨路628弄1号
"[[121.42404018000005, 31.23007173000004]]",4,开开广场,AF00,310106,万航渡路888号
"[[121.44945113999997, 31.230090269999977]]",4,Pｌａｚａ66恒隆广场办公楼1号楼,AF00,310106,南京西路1266
"[[121.44945113999997, 31.230090269999977]]",4,Pｌａｚａ66恒隆广场,AF00,310106,南京西路1266号
"[[121.51646928, 31.230211634999982]]",4,东明广场2号楼,AF00,310115,中山二路658号上海农林职业技术学院
"[[121.42528290000001, 31.230283950000015]]",4,海森国际大厦,AF00,310106,万航渡路849号
"[[121.51144368000001, 31.23028831500002]]",4,上海中融大厦,AF00,310115,浦东南路1088号
"[[121.51421226000004, 31.230315450000045]]",4,三鑫大厦,AF00,310115,张杨路579
"[[121.51695150000002, 31.230332999999987]]",4,东明广场3号楼,AF00,310115,张杨路628弄3－1临
"[[121.47794748000001, 31.23033340500002]]",4,金陵商厦,AF00,310101,金陵东路368
"[[121.34878434000001, 31.230352485]]",4,建滔广场二期,AF00,310105,协和路1358号
"[[121.43659788, 31.230414584999988]]",4,三和大厦,AF00,310106,延平路121
"[[121.46601131999998, 31.23043892999996]]",4,中国民生银行大厦,AF00,310101,威海路48
"[[121.45116113999997, 31.230525914999962]]",4,中信泰富广场,AF00,310106,南京西路1168号
"[[121.51770948000004, 31.230553859999965]]",4,长航大厦,AF00,310115,张杨路800号
"[[121.37465321999998, 31.23063751499996]]",4,臣风大厦,AF00,310107,同普路800弄1～6号
"[[121.52047158000003, 31.23065708999998]]",4,裕安大厦,AF00,310115,东方路738号
"[[121.44672108000003, 31.230723330000043]]",4,国旅大厦,AF00,310106,北京西路1277号
"[[121.51523934000002, 31.23072899999998]]",4,福兴大厦,AF00,310115,张杨路655号
"[[121.51206000000003, 31.23074069999997]]",4,新世纪办公中心,AF00,310115,浦东南路1111
"[[121.47768827999997, 31.230763334999978]]",4,东新大厦,AF00,310101,浙江南路78
"[[121.47768827999997, 31.230763334999978]]",4,东新大厦A幢,AF00,310101,浙江南路78
"[[121.47768827999997, 31.230763334999978]]",4,东新大厦B幢,AF00,310101,浙江南路78
"[[121.51495908000001, 31.230818279999994]]",4,华诚大厦,AF00,310115,张杨路601号
"[[121.51926521999997, 31.23082561499998]]",4,华都大厦,AF00,310115,张杨路838号
"[[121.45412699999996, 31.230885105000016]]",4,锦江向阳大楼,AF00,310106,南京西路993号
"[[121.51595304, 31.23089122499999]]",4,福使达大厦,AF00,310115,张杨路699号
"[[121.51077299999994, 31.23106798499996]]",4,隆宇大厦,AF00,310115,浦东南路1036号
"[[121.40468874000001, 31.231096830000038]]",4,伸大厦,AF00,310107,中山北路3553号
"[[121.51300823999998, 31.23114385500002]]",4,远东大厦,AF00,310115,浦东南路1101号
"[[121.47738893999997, 31.231223190000012]]",4,申鑫大厦,AF00,310101,宁海东路200号
"[[121.46602500000003, 31.23123020999997]]",4,中区广场,AF00,310101,黄陂北路227号
"[[121.45105403999999, 31.231236734999978]]",4,恒顺大楼,AF00,310106,江宁路77－3
"[[121.51998359999999, 31.231256355000003]]",4,汤臣金融大厦,AF00,310115,东方路710号
"[[121.47416405999996, 31.23130392000003]]",4,港陆广场,AF00,310101,西藏中路18号
"[[121.44681414000001, 31.23131454000002]]",4,泛太平洋大厦,AF00,310106,西康路166
"[[121.40615105999996, 31.231318635000004]]",4,银城大厦,AF00,310107,中山北路3620弄2号
"[[121.45251149999996, 31.23139121999997]]",4,梅龙镇商厦,AF00,310106,南京西路1038
"[[121.50609336, 31.231406655000004]]",4,申金大厦,AF00,310115,商城路297～305号
"[[121.51217393999997, 31.23142222499996]]",4,新梅联合广场写字楼,AF00,310115,浦东南路999号
"[[121.51604538000001, 31.231431630000028]]",4,生命人寿大厦,AF00,310115,张杨路707
"[[121.51255680000003, 31.23148329000004]]",4,华申大厦,AF00,310115,浦东南路1085号
"[[121.42337886000004, 31.231550024999965]]",4,悦达889ｃｅｎｔｅｒ,AF00,310106,长寿路1111号
"[[121.50607391999999, 31.23156690000003]]",4,申金大厦主楼,AF00,310115,
"[[121.50625536, 31.23161748000004]]",4,申金大厦裙房,AF00,310115,
"[[121.50662796, 31.23164848500003]]",4,紫光大厦,AF00,310115,商城路341
"[[121.48298766000003, 31.231680164999986]]",4,新上海城市广场,AF00,310101,河南南路33
"[[121.34599992000003, 31.231686734999997]]",4,融真虹桥商务广场,AF00,310105,金轮路
"[[121.43740968, 31.231825560000026]]",4,阳光科技广场6号楼,AF00,310106,武定路1058号
"[[121.45225248000003, 31.231851165000013]]",4,上海宁波联谊大楼,AF00,310106,南汇路69号
"[[121.44629429999998, 31.231873890000028]]",4,国宾大楼,AF00,310106,西康路252号
"[[121.47501060000002, 31.231887299999983]]",4,港泰广场,AF00,310101,延安东路700号
"[[121.43691863999997, 31.231924649999964]]",4,阳光科技广场,AF00,310106,武定路1088号
"[[121.43691863999997, 31.231924649999964]]",4,阳光科技广场14号楼,AF00,310106,武定路1088
"[[121.51847898000001, 31.23198436500002]]",4,东方金融广场A楼,AF00,310115,世纪大道1168号
"[[121.51847898000001, 31.23198436500002]]",4,东方金融广场B楼,AF00,310115,世纪大道1168号
"[[121.51847898000001, 31.23198436500002]]",4,东方金融广场,AF00,310115,世纪大道1168号
"[[121.45581000000004, 31.232001735000036]]",4,静安新时代大厦,AF00,310106,吴江路188号
"[[121.47553367999996, 31.232009025000018]]",4,东海商业中心西楼,AF00,310101,延安东路588号东海商业中心
"[[121.44567186, 31.232012310000023]]",4,东隆友邦大厦,AF00,310106,西康路223号
"[[121.43743974, 31.232025539999963]]",4,阳光科技广场7号楼,AF00,310106,武定路1058号
"[[121.44979188, 31.232084400000037]]",4,银发大厦,AF00,310106,北京西路1068号
"[[121.51282157999998, 31.23211509]]",4,内外联大厦,AF00,310115,商城路518
"[[121.43743974, 31.23215549999997]]",4,阳光科技广场5号楼,AF00,310106,武定路1088－1
"[[121.45443425999997, 31.232157974999996]]",4,泰兴大楼,AF00,310106,南京西路934号
"[[121.43928384, 31.232188844999975]]",4,华祺大厦,AF00,310106,武定路969
"[[121.51678320000003, 31.232202435000033]]",4,银河大厦,AF00,310115,张杨路769
"[[121.43685851999997, 31.23225440999998]]",4,阳光科技广场1号楼,AF00,310106,武定路1088－1
"[[121.51411128000004, 31.232328795000008]]",4,良友大厦,AF00,310115,商城路618号
"[[121.46532678, 31.23232987500001]]",4,明天广场,AF00,310101,南京西路399号
"[[121.45633415999997, 31.232343780000004]]",4,中创大厦,AF00,310106,吴江路158
"[[121.46054417999997, 31.23235602000004]]",4,广电大厦,AF00,310106,南京西路651
"[[121.45882608000001, 31.232381084999982]]",4,东方众鑫大厦,AF00,310106,吴江路31号
"[[121.34641895999997, 31.232395575000027]]",4,虹桥临空9－1A电力企业总部综合办公楼,AF00,310105,临虹路
"[[121.45469652, 31.232399129999965]]",4,南泰大厦,AF00,310106,南京西路920边门
"[[121.51570410000002, 31.232421450000036]]",4,斯米克大厦,AF00,310115,商城路800号
"[[121.40837586, 31.232442329999987]]",4,安居办公楼,AF00,310107,凯旋北路1299
"[[121.47647021999998, 31.232462444999964]]",4,东海商业中心,AF00,310101,延安东路588
"[[121.48220753999996, 31.232469104999982]]",4,中汇大厦,AF00,310101,延安东路143
"[[121.46204196, 31.232500605000013]]",4,555商厦,AF00,310106,南京西路555号
"[[121.47981642000002, 31.232542274999997]]",4,宁东大厦,AF00,310101,盛泽路8
"[[121.45070825999997, 31.232547765000007]]",4,上海兴业大厦,AF00,310106,江宁路168
"[[121.42240686, 31.232547900000018]]",4,悦达国际大厦,AF00,310107,长寿路1118号
"[[121.42240686, 31.232547900000018]]",4,悦达国际大厦A座,AF00,310107,长寿路1118号
"[[121.48271027999999, 31.232560725000013]]",4,星腾大厦,AF00,310101,河南南路1
"[[121.48043957999997, 31.232574134999968]]",4,旺角广场,AF00,310101,延安东路175
"[[121.45009553999999, 31.232586059999978]]",4,新城大厦,AF00,310106,江宁路167号
"[[121.43247893999998, 31.232586284999996]]",4,逸阁大楼,AF00,310106,康定路1018－5
"[[121.44364487999997, 31.232587319999993]]",4,静安国际广场,AF00,310106,新闸路1508号
"[[121.51515456000001, 31.232600954999967]]",4,上海胜康廖氏大厦,AF00,310115,商城路738号
"[[121.5241929, 31.23260099999997]]",4,浦东世纪大都会,AF00,310115,福山路
"[[121.51738115999996, 31.23260315999997]]",4,岚桥国际大厦,AF00,310115,世纪大道1128号
"[[121.51453536000002, 31.23264037500003]]",4,乐凯大厦,AF00,310115,商城路660号
"[[121.47641081999996, 31.232652569999974]]",4,东海商业中心东楼,AF00,310101,延安东路588号东海商业中心
"[[121.46297706, 31.232673585000025]]",4,南都商厦,AF00,310101,南京西路499号
"[[121.40638164000002, 31.232678579999995]]",4,海棠大厦,AF00,310107,宁夏路777号
"[[121.34450285999996, 31.232738835000006]]",4,信息大楼,AF00,310105,临虹路280弄1
"[[121.47442199999998, 31.232807009999963]]",4,海通证券大厦,AF00,310101,广东路689
"[[121.42260719999996, 31.23282820500003]]",4,悦达国际大厦B座,AF00,310107,长寿路1118号
"[[121.45631670000003, 31.232944664999984]]",4,长春藤运通大厦,AF00,310106,南京西路818边门
"[[121.44323465999996, 31.232956725000005]]",4,静安国际广场1号楼,AF00,310106,新闸路1528弄1
"[[121.44988638000001, 31.232966039999976]]",4,香樟花园,AF00,310106,江宁路219临
"[[121.47314688, 31.233003614999976]]",4,都市总部大楼,AF00,310101,西藏中路168
"[[121.47705558000001, 31.23301500000003]]",4,海洋大厦,AF00,310101,延安东路550号
"[[121.45041918000004, 31.23303768000004]]",4,亚盛大厦,AF00,310106,江宁路188
"[[121.46021603999999, 31.233096225]]",4,688广场,AF00,310106,南京西路688临
"[[121.45141422000003, 31.233100680000014]]",4,嘉地中心,AF00,310106,北京西路1008号
"[[121.44577752000004, 31.233114314999987]]",4,本本大厦,AF00,310106,新闸路1357
"[[121.45966344000001, 31.233134699999987]]",4,集邮大厦,AF00,310106,南京西路694号
"[[121.46166342000002, 31.23321061499996]]",4,南证大厦,AF00,310106,南京西路580号
"[[121.51606121999998, 31.23322204500002]]",4,上海光大大厦,AF00,310115,世纪大道1118号
"[[121.46177429999996, 31.233291075000047]]",4,南证大厦（主楼）,AF00,310106,南京西路580号
"[[121.48263324000001, 31.233291615000002]]",4,延河大楼,AF00,310101,延安东路274
"[[121.45847867999996, 31.23332153999999]]",4,汇银大厦,AF00,310106,凤阳路707号
"[[121.45172670000005, 31.233321945000025]]",4,华敏帝豪大厦,AF00,310106,北京西路958号
"[[121.45026978000001, 31.23333774]]",4,凯迪克大厦,AF00,310106,江宁路212号
"[[121.44303558000001, 31.233346740000034]]",4,静安国际广场2号楼,AF00,310106,新闸路1528弄2
"[[121.45441968000002, 31.23335978999996]]",4,京泰楼,AF00,310106,北京西路833边门
"[[121.46444729999996, 31.233368925000004]]",4,仙乐斯广场,AF00,310101,南京西路388号
"[[121.47815231999999, 31.233378735000016]]",4,延福大厦,AF00,310101,延安东路500号
"[[121.48896383999997, 31.233390164999985]]",4,外滩华融大厦,AF00,310101,中山东二路15号
"[[121.51022039999998, 31.233400784999976]]",4,海光大厦,AF00,310115,浦东南路882号
"[[121.47757001999994, 31.233447179999995]]",4,中信福申大楼,AF00,310101,湖北路20
"[[121.48485461999996, 31.233448305]]",4,上海工商联大厦,AF00,310101,延安东路55号
"[[121.45496255999998, 31.233451545]]",4,北泰电信大楼,AF00,310106,北京西路819号
"[[121.46127264000002, 31.23345986999998]]",4,南证大厦（副楼）,AF00,310106,南京西路580号
