name,point,type
新闸大厦,"[[121.43835162043108, 31.229138204964222]]",1.0
重新小区,"[[121.4653624199398, 31.229155034876975]]",1.0
振兴小区,"[[121.46506110028966, 31.229184195394353]]",1.0
立贤里,"[[121.47775145976209, 31.22920107027327]]",1.0
中华商城A区蓝朝部落,"[[121.42481183959484, 31.229203455275332]]",1.0
震兴里二衖,"[[121.45526477984575, 31.22921578498059]]",1.0
威海路287弄小区,"[[121.46145426040584, 31.22925385508144]]",1.0
振华大楼,"[[121.46409701986155, 31.229301600088853]]",1.0
花园公寓,"[[121.45098491971831, 31.229313525099165]]",1.0
震兴里三衖,"[[121.45520519976026, 31.22936586024631]]",1.0
水岸豪庭,"[[121.41567180031339, 31.22936671460228]]",1.0
振兴大楼,"[[121.46493149988885, 31.229414189813063]]",1.0
春阳里,"[[121.45625064005505, 31.229469044860586]]",1.0
静安区梅村,"[[121.42587419973461, 31.229495279883366]]",1.0
四和花园,"[[121.43734937996996, 31.229496270036833]]",1.0
金叶公寓,"[[121.43589624011938, 31.229523585145408]]",1.0
重庆大楼,"[[121.46524343963311, 31.229525249790456]]",1.0
荣康里一衖,"[[121.45514561967468, 31.229525925181306]]",1.0
祥云里,"[[121.45620077984219, 31.229559045413644]]",1.0
联华小区,"[[121.44504635990168, 31.2295702950331]]",1.0
南阳小区,"[[121.44608855993917, 31.229582175077425]]",1.0
原上里,"[[121.47817535970515, 31.229612955273687]]",1.0
沪中新苑,"[[121.43349089988519, 31.22961916509248]]",1.0
余庆里,"[[121.4764271999554, 31.229647920015545]]",1.0
慈爱公寓,"[[121.43427264007039, 31.22968058968749]]",1.0
荣康里二衖,"[[121.45506606025049, 31.22969597978566]]",1.0
南阳路186弄小区,"[[121.44573791966937, 31.22970151511288]]",1.0
安乐坊,"[[121.45179077972077, 31.229786609864213]]",1.0
余庆里二衖,"[[121.4768098803718, 31.22984934027486]]",1.0
荣康里三衖,"[[121.455006480165, 31.229856044720748]]",1.0
威海小区,"[[121.4654866199117, 31.229936595197792]]",1.0
朝阳大楼,"[[121.41796680002793, 31.229960670048882]]",1.0
余庆里三衖,"[[121.47672005968306, 31.229989335039797]]",1.0
德庆里（264弄）,"[[121.45492673997721, 31.23002610022438]]",1.0
云和花园,"[[121.43807099957706, 31.230037394810005]]",1.0
杰仕豪庭,"[[121.46394978015829, 31.230062324916425]]",1.0
万春街小区,"[[121.43266920012354, 31.23008752481948]]",1.0
余庆里四衖,"[[121.47661025965576, 31.230139230441218]]",1.0
联业公寓,"[[121.4294020197874, 31.230191519722922]]",1.0
德庆里（274弄）,"[[121.45483727991652, 31.23020610043121]]",1.0
重华新邨,"[[121.45242581979586, 31.230229140162756]]",1.0
欣宏嘉园,"[[121.42977282015957, 31.230232154690228]]",1.0
顺天村南区,"[[121.46307678036919, 31.230320219902325]]",1.0
德庆里（282弄）,"[[121.45476762022952, 31.230356129831577]]",1.0
OVERSEAS留学生公寓,"[[121.43773025994358, 31.230396629900653]]",1.0
威海苑,"[[121.46446404038318, 31.230434430204873]]",1.0
鑫康苑,"[[121.4255536202035, 31.230504359688503]]",1.0
经典茂名,"[[121.45470804014403, 31.230516194766572]]",1.0
江阴小区,"[[121.46642387985824, 31.230550305152555]]",1.0
张园,"[[121.45552236006895, 31.230608715220093]]",1.0
爱文坊,"[[121.44578795974661, 31.230621269755815]]",1.0
静安别墅,"[[121.45311107981252, 31.230641789586983]]",1.0
