name,point,type
吉庆里,"[[121.48375535982214, 31.234777199708084]]",1.0
雅景公寓,"[[121.54092678034672, 31.234900274628025]]",1.0
仁恒公寓,"[[121.52733659970446, 31.23494410488665]]",1.0
东昌大楼,"[[121.50935189987037, 31.23496134039354]]",1.0
陆家嘴美丽苑,"[[121.53965076017445, 31.235088689791233]]",1.0
市政大楼,"[[121.52020895987562, 31.23527679019182]]",1.0
涵乐园,"[[121.52843387961993, 31.23538528530267]]",1.0
海怡别墅,"[[121.52582999965477, 31.23546241475865]]",1.0
乳山三村,"[[121.51602467969533, 31.235472765056066]]",1.0
证大源深金融大厦,"[[121.5350247599847, 31.235533064599295]]",1.0
新泰大楼,"[[121.48206084013579, 31.235553495397504]]",1.0
隧成小区,"[[121.52013822010284, 31.235566815256405]]",1.0
汤臣一品,"[[121.49662409982241, 31.235605965443057]]",1.0
河南中路166弄1～14号,"[[121.48191107963268, 31.235763374680076]]",1.0
乳山四村西区,"[[121.51614330027313, 31.235882985411443]]",1.0
乳山四村,"[[121.5170119797192, 31.235893830336046]]",1.0
乳山二村,"[[121.5136870197403, 31.235910570316648]]",1.0
知味龙虾,"[[121.5256489202616, 31.235912369860003]]",1.0
东方中华园（第五大道）,"[[121.54319154035737, 31.23602266541367]]",1.0
中星怡景花园,"[[121.54892472019971, 31.236059429698976]]",1.0
泗泾小区,"[[121.48308864022864, 31.236167430182824]]",1.0
四季汇,"[[121.50548100014811, 31.236292890104828]]",1.0
陆家嘴公馆,"[[121.53746879984533, 31.236615674773688]]",1.0
三航小区,"[[121.50903042011785, 31.23719450991875]]",1.0
林山小区,"[[121.52370780017489, 31.237270874951]]",1.0
八方大厦,"[[121.53421925971111, 31.23731164481662]]",1.0
罗山怡景苑,"[[121.55982606012469, 31.23733189485116]]",1.0
桃林公寓,"[[121.53604392029071, 31.237333785226035]]",1.0
东珂花苑,"[[121.53468798006634, 31.237462169743367]]",1.0
海苑大厦,"[[121.54098023964639, 31.237959510123353]]",1.0
招远小区,"[[121.51106495997996, 31.23796864543666]]",1.0
崮二小区,"[[121.55797332001279, 31.238279460129043]]",1.0
市新小区,"[[121.51967075969787, 31.238387279849128]]",1.0
巨东小区,"[[121.5445703404489, 31.238543609899722]]",1.0
新城名庭,"[[121.54897763990618, 31.23856880980278]]",1.0
崂山三四村,"[[121.51347947959434, 31.23860125464426]]",1.0
张杨南苑南区,"[[121.54911731990842, 31.238638965016236]]",1.0
金露苑,"[[121.53786029991298, 31.238725590413672]]",1.0
崂山五村,"[[121.51335906037245, 31.238811179792187]]",1.0
陆家嘴国际华城,"[[121.53007350019195, 31.23889767029131]]",1.0
汉口小区,"[[121.48148375956792, 31.238967150113915]]",1.0
生安花苑,"[[121.53863844011201, 31.239086400217303]]",1.0
龙威名邸,"[[121.54457105990653, 31.23918341997895]]",1.0
中星张扬苑,"[[121.54113126009969, 31.239189360001028]]",1.0
森林湾家园,"[[121.55111280041547, 31.239361170081942]]",1.0
张杨南苑,"[[121.54755276035166, 31.23945688492733]]",1.0
崂山新村,"[[121.51530414017395, 31.239543194662772]]",1.0
崂山二村,"[[121.51598291967606, 31.23957388492697]]",1.0
光明便利NO．001,"[[121.52272247955887, 31.2396006604422]]",1.0
金羽名庭·景宏嘉园,"[[121.5522946795559, 31.239622485189628]]",1.0
崮山小区南区,"[[121.55891490030251, 31.239760184884652]]",1.0
天吉酒家,"[[121.51232802002221, 31.23980014536047]]",1.0
光辉小区,"[[121.52459879989476, 31.239892619948456]]",1.0
双城苑·西苑,"[[121.5460377003797, 31.239934965426336]]",1.0
福山小区,"[[121.52093418036817, 31.23995895034537]]",1.0
新城名园,"[[121.54670585978758, 31.239975735291956]]",1.0
民生家园,"[[121.5400950000842, 31.239997919768257]]",1.0
森林湾公寓,"[[121.55240484021125, 31.24003247981517]]",1.0
巨杨小区,"[[121.54116222016033, 31.240079144736782]]",1.0
崮山小区北区,"[[121.55911542034042, 31.240190294646418]]",1.0
梅一小区,"[[121.51842677967213, 31.24044639008887]]",1.0
双城苑·东苑,"[[121.54804254013115, 31.240527210362544]]",1.0
崂六小区,"[[121.51316466022092, 31.24055101541709]]",1.0
中星海上景庭,"[[121.543107299962, 31.240721249885837]]",1.0
梅三小区,"[[121.51854575997888, 31.24075653028968]]",1.0
上港小区,"[[121.50958949985557, 31.240787354552822]]",1.0
中新公寓,"[[121.54914989964821, 31.24092838533676]]",1.0
巨西小区,"[[121.54181957960995, 31.240989944830083]]",1.0
崮山小区三街坊,"[[121.55694209979814, 31.241077515415]]",1.0
弘扬沁园,"[[121.54592952003136, 31.241124495099413]]",1.0
南洋苑,"[[121.55018705988493, 31.24115954977342]]",1.0
华阳苑,"[[121.5501371996721, 31.241229480156413]]",1.0
上海滩花园洋房南区,"[[121.52900807965918, 31.241317274672518]]",1.0
上船大楼,"[[121.50862938004195, 31.241386349800266]]",1.0
中星巨野公寓,"[[121.54018068029424, 31.24145844035477]]",1.0
上海滩花园洋房北区,"[[121.52879712029099, 31.241817089986718]]",1.0
泾西一村,"[[121.5430153200011, 31.24184138966845]]",1.0
民生四村,"[[121.5382822204482, 31.24188670470773]]",1.0
瑞苑公寓,"[[121.50684072022304, 31.241954519885205]]",1.0
崮山小区四街坊,"[[121.55636142014347, 31.242106574558854]]",1.0
滇池小区,"[[121.48155845995504, 31.242122280319016]]",1.0
心中家园,"[[121.5437032797826, 31.242182175167294]]",1.0
昌邑小区,"[[121.51266102009008, 31.242200534826864]]",1.0
香山新村西北街坊,"[[121.56391313977967, 31.242615255389737]]",1.0
巨野公寓,"[[121.54141530017603, 31.242670064571904]]",1.0
张杨花苑,"[[121.55269571963188, 31.24270210471844]]",1.0
东晶国际公寓,"[[121.52678778033194, 31.24271501988231]]",1.0
翡翠湾公寓,"[[121.55303628030018, 31.242762495093096]]",1.0
浦江茗园,"[[121.50765701955586, 31.242845384706847]]",1.0
明珠苑,"[[121.55479901985893, 31.242904515131315]]",1.0
同科公寓,"[[121.51867914023026, 31.243126725018428]]",1.0
万源晶典公寓,"[[121.51800000009999, 31.243216005214464]]",1.0
广洋华景苑,"[[121.55492933971732, 31.243244580273227]]",1.0
巨洋豪园,"[[121.52813417964877, 31.243246424782754]]",1.0
荣成大厦,"[[121.51334699956445, 31.24325123975295]]",1.0
西镇小区,"[[121.54448879981828, 31.243303215171323]]",1.0
三和里,"[[121.48209648026841, 31.243305690105537]]",1.0
陈家门小区,"[[121.52013570020245, 31.24354819499326]]",1.0
金淙苑,"[[121.54101282028546, 31.243809644999175]]",1.0
荣城花苑,"[[121.51304567991426, 31.24391094013785]]",1.0
滨江茗园,"[[121.5173489404014, 31.243975380159704]]",1.0
荣成小区北区,"[[121.51418381962765, 31.243982129571663]]",1.0
虎丘小区,"[[121.48291440017951, 31.244189444886977]]",1.0
许家厅,"[[121.51811682023515, 31.24429613955528]]",1.0
名门滨江苑,"[[121.5258944396767, 31.244434154912376]]",1.0
海院新村,"[[121.53646817996264, 31.24443501016762]]",1.0
天虹苑,"[[121.5627521401992, 31.244453820387584]]",1.0
海联大厦,"[[121.53132594014005, 31.244499719986194]]",1.0
