Point,Type,NAME,KIND,ADMINCODE,ADDRESS
"[[121.19215158000003, 31.051622880000032]]",2,耐飞学校－中小学课外辅导,A709,310117,文汇路1128号306室
"[[121.75006373999997, 31.051833300000034]]",2,上海工商外国语职业学校附属小学,A702,310115,为民路9号
"[[121.53084767999997, 31.05208048499997]]",2,闵行区浦航小学,A702,310112,闵瑞路501
"[[121.59154691999996, 31.052192805000026]]",2,民办航头小学,A702,310115,下沙新街
"[[120.98614176, 31.05428201999996]]",2,青浦区淀山湖小学,A702,310118,莲湖路119号
"[[121.77617651999996, 31.054855230000047]]",2,民办博世凯外国语小学,A702,310115,拱极路2151号
"[[121.22024400000004, 31.055012640000015]]",2,上海外国语大学松江外国语学校（小学部）,A702,310117,梅家浜路1701号
"[[121.44061421999996, 31.058800155000046]]",2,闵行区民办塘湾小学,A702,310112,北吴路430
"[[121.28150321999999, 31.06004336999997]]",2,众兴小学,A702,310117,新庙三路934弄2临
"[[121.31536104, 31.06008274500003]]",2,新桥小学分校,A702,310117,新站路
"[[121.31306549999996, 31.06052639999997]]",2,松江区新桥小学,A702,310117,新站路
"[[121.77306269999998, 31.06359841500004]]",2,浦东新区民办云翔小学,A702,310115,红光村263号
"[[121.39113689999998, 31.06437664500004]]",2,闵行区颛桥中心小学,A702,310112,中沟路89号
"[[121.52724570000001, 31.068002340000003]]",2,浦江第二小学,A702,310112,谈中路128号
"[[121.24545893999999, 31.06992973499996]]",2,花桥村小学,A702,310117,茸兴路
"[[121.32792557999997, 31.07271510000003]]",2,松江区潘家浜小学,A702,310117,陈春公路863弄1临
"[[121.28630327999996, 31.07429820000001]]",2,松江区马汤村小学,A702,310117,马明路425
"[[121.05876024000003, 31.075160759999967]]",2,青浦区沈巷小学,A702,310118,泖溪路150
"[[121.49471231999999, 31.07557516499997]]",2,浦江镇第六小学,A709,310112,浦锦路
"[[121.64502221999997, 31.075830899999993]]",2,浦东新区坦直小学,A702,310115,文院街5号
"[[121.15346453999996, 31.075928459999982]]",2,刘家小学,A702,310117,刘家山村360
"[[121.49818469999997, 31.07627504999997]]",2,黄浦一中心世博小学,A702,310112,浦驰路177
"[[121.33490148000003, 31.076341425000045]]",2,松江区陈春小学,A702,310117,陈春公路708号
"[[121.14108251999997, 31.076417879999976]]",2,松江区天马山中心小学,A702,310117,天宅路102弄29
"[[121.39954776000002, 31.077190889999986]]",2,田园外语实验小学西门,A702,310112,都市路
"[[121.40056799999996, 31.077910889999963]]",2,闵行区田园外语实验小学,A702,310112,沪光路
"[[121.58582166, 31.08170493]]",2,上海市浦东新区航城实验小学,A702,310115,鹤驰路271
"[[121.71428964000003, 31.082233365000025]]",2,浦东新区民办明辉小学,A702,310115,光明村路570
"[[121.76159778000005, 31.08330877500001]]",2,浦东新区盐仓小学,A702,310115,星勤路
"[[121.40698932000004, 31.084208775000047]]",2,君莲居住区B地块小学,A702,310112,都会路
"[[121.49016587999996, 31.087085580000043]]",2,闵行区浦江第一小学,A702,310112,立跃路3939号
"[[121.75608978000002, 31.088071169999967]]",2,浦东新区民办博爱小学,A702,310115,
"[[121.34133468000003, 31.088931209999984]]",2,松江区新闵小学,A702,310117,场西路
"[[121.37728931999997, 31.091424480000043]]",2,上海市闵行区申莘小学,A702,310112,申北路325弄11号
"[[121.43364714000002, 31.092379109999982]]",2,闵行区民办弘梅小学,A702,310112,曹行支路27号
"[[121.40986572, 31.093111394999998]]",2,闵行区曹行小学,A702,310112,老沪闵路2299弄56边门
"[[121.80952115999996, 31.09602798]]",2,浦东新区民办航海小学,A702,310115,盐朝公路872号
"[[121.30208117999999, 31.096921140000003]]",2,松江区张施小学,A702,310117,长施公路1801弄3
"[[121.39115652000001, 31.097210759999985]]",2,田园外语实验小学南门,A702,310112,都市路4388号
"[[121.39046676000004, 31.097231009999973]]",2,田园外语实验小学,A702,310112,都市路4388
"[[121.37222375999998, 31.100294160000022]]",2,莘庄镇小学（南校区）,A702,310112,莘西南路399号
"[[121.41949014, 31.10365997999998]]",2,上海莲花小学,A702,310112,老沪闵路1901号
"[[121.60255716000003, 31.10534545499999]]",2,紫罗兰小学,A702,310115,周浦镇桥村628号附近
"[[121.27690476000001, 31.10556217499998]]",2,上海松江区永悦小学,A702,310117,张泾路1389
"[[121.37085342000002, 31.105781324999995]]",2,莘庄镇小学,A702,310112,莘浜路315号
"[[121.52921634, 31.10604412499998]]",2,上海闵行区民办文博小学,A702,310112,勤劳路19
"[[121.54004045999994, 31.106411775000023]]",2,上海闵行民办文博小学东校区,A702,310112,立建路118号
"[[121.47598691999998, 31.106854619999982]]",2,上海闵行区民办文河小学,A702,310112,文曲路338号
"[[121.05068022000003, 31.106983589999995]]",2,朱家角小学,A702,310118,人和路63
"[[121.42666673999994, 31.107063869999976]]",2,闵行区民办咏梅小学,A702,310112,虹梅南路2098临
"[[121.40099423999996, 31.10776344000004]]",2,闵行区实验小学（春城校区西）,A702,310112,伟业路
"[[121.40138411999999, 31.108003109999974]]",2,闵行区实验小学（春城校区）,A702,310112,伟业路228号
"[[121.43844522, 31.108208264999984]]",2,育苗小学,A702,310112,银都路508弄38临
"[[121.40861021999996, 31.109458949999993]]",2,闵行区实验小学（景城校区）,A702,310112,集心路201
"[[121.36708907999994, 31.11137325000002]]",2,闵行区实验小学莘松校区,A702,310112,莘沥路203号
"[[121.31287019999996, 31.111537049999985]]",2,上海松江区世泽小学,A702,310117,同利路28号
"[[121.57490592000002, 31.111628670000016]]",2,浦东新区澧溪小学,A702,310115,康沈路1938弄37号
"[[121.27567572000001, 31.112339714999962]]",2,泗泾镇中小学分部,A703,310117,沪松公路2686号
"[[121.58028144, 31.112732205000018]]",2,周浦镇第三小学,A702,310115,东南三村150
"[[121.23095507999997, 31.112926470000016]]",2,松江区泗泾第二小学,A702,310117,新家园路333
"[[121.75220411999996, 31.112945595]]",2,浦东新区祝桥小学,A702,310115,川南奉公路5212
"[[121.42824984000002, 31.115952134999983]]",2,闵行区民办弘梅小学蔷薇校区,A702,310112,春申路1581弄1～51号蔷薇新村虹梅家人
"[[121.42837008000002, 31.116691980000002]]",2,闵行区蔷薇小学,A702,310112,春申路1581弄1～51号蔷薇新村虹梅家人
"[[121.42877058000002, 31.11713230500002]]",2,蔷薇小学北门,A702,310112,春申路1529临
"[[121.6887282, 31.117846949999997]]",2,浦东新区六灶小学,A702,310115,周祝公路2215
"[[121.32916686000002, 31.118095754999977]]",2,九亭第二小学,A702,310117,沪亭南路626号
"[[121.26528882, 31.11817869]]",2,松江区泗泾小学,A702,310117,赵非泾路75弄50
"[[121.31342855999998, 31.118232284999994]]",2,松江区善荣小学一校区,A702,310117,连富路822号
"[[121.36027085999999, 31.11848928000003]]",2,闵行区莘松小学,A702,310112,东闸路99
"[[121.46997474, 31.118530454999974]]",2,民办昌林小学,A702,310115,庞家宅286号
"[[121.31208072000001, 31.119043724999987]]",2,松江区善荣小学二校区,A702,310117,连富路198
"[[121.26466907999998, 31.11915838499997]]",2,泗泾小学后门,A702,310117,赵非泾路175弄
"[[120.91935221999995, 31.11919992000003]]",2,青浦区商榻小学,A702,310118,商华新村3号楼附近
"[[121.12965539999996, 31.119710805000025]]",2,上海青浦育才民办小学,A702,310118,枫泾村41号附近
"[[121.57797977999996, 31.11989786999996]]",2,周浦镇小学,A702,310115,周浦镇太平弄2号
"[[121.59846702000002, 31.120100190000002]]",2,浦东新区崂山小学（周浦校区）,A702,310115,康浦路111号
"[[121.70629835999999, 31.12093376999996]]",2,浦东新区民办智源小学,A702,310115,周祝公路2657号
"[[121.41669384, 31.123445580000045]]",2,上海闵行区民办弘梅小学,A702,310112,莘朱路1915
"[[121.45619663999997, 31.124625300000044]]",2,徐汇区徐浦小学,A702,310104,龙吴路238弄26幢71号
"[[121.45619663999997, 31.124625300000044]]",2,徐浦小学附属幼儿部,A701,310104,龙吴路238弄26幢71号
"[[121.47193007999996, 31.124742075000025]]",2,浦东新区民办阳光小学,A702,310115,临江村王家宅队142号
"[[121.56848729999999, 31.124966220000008]]",2,浦东新区康桥小学,A702,310115,梓康路120
"[[121.57196327999999, 31.12509078000001]]",2,浦东新区周浦第二小学,A702,310115,德浦路27号附近
"[[121.50847746000002, 31.12604792999998]]",2,东方小学,A709,310115,懿行路976
"[[121.39602515999997, 31.126145399999963]]",2,闵行区罗阳小学,A702,310112,罗阳路800弄225
"[[121.38275645999998, 31.127134319999985]]",2,新梅小学,A702,310112,报春路388弄48号
"[[121.52951298000002, 31.127450759999967]]",2,浦东新区民办金德小学,A702,310115,天花庵村闵北队闵家宅692临
"[[121.44747438000002, 31.12876457999996]]",2,徐汇区华泾小学,A702,310104,华发路175
"[[121.51768536, 31.129099245000027]]",2,上海市民办寿春小学,A702,310115,天花庵村乐耕队201临
"[[121.40328042000003, 31.129159814999976]]",2,闵行区梅陇中心小学罗秀路校区,A702,310112,罗秀路1791
"[[121.19142276000002, 31.13061628499996]]",2,松江区北干山小学,A702,310117,佘北公路2250
"[[121.41497375999995, 31.13227107000001]]",2,徐汇区启新小学,A702,310104,虹梅南路600
"[[121.40614817999999, 31.133545784999964]]",2,梅陇中心小学镇西路校区,A702,310112,镇西路255号
"[[121.41451349999998, 31.133610224999966]]",2,启新小学北门,A702,310104,上中西路
"[[121.42481435999998, 31.13367907499998]]",2,上海市实验学校附属小学,A702,310104,天等路75号
"[[121.44268277999996, 31.134102345000006]]",2,上海体育职业学院附属小学,A702,310104,罗秀新村63
"[[121.39749467999997, 31.13435083499996]]",2,易思中小学辅导,A709,310112,古方路18号南方休闲广场·商务大厦8层806室
"[[121.43860253999995, 31.134973230000032]]",2,徐汇区逸夫小学,A702,310104,罗秀路400
"[[121.12748081999997, 31.135089464999968]]",2,青浦区隐贤民办小学,A702,310118,
"[[121.43286323999999, 31.13582530500001]]",2,徐汇区教师进修学院附属实验小学,A702,310104,长桥四村89号
"[[121.43882285999999, 31.13590315499997]]",2,徐汇区逸夫小学（边门）,A702,310104,龙川路
"[[121.43891321999999, 31.13654318999999]]",2,长桥第二小学,A702,310104,龙川路40
"[[121.51891619999996, 31.136855760000007]]",2,浦东新区民办联营小学,A702,310115,金谊路11临
"[[121.38616673999996, 31.13773938000002]]",2,闵行区平阳小学,A702,310112,平阳路
"[[121.39554779999999, 31.13806167000004]]",2,上海市闵行区民办弘梅第二小学,A702,310112,
"[[121.44815855999997, 31.139523134999994]]",2,徐汇实验小学,A702,310104,龙吴路
"[[121.41886931999997, 31.139671905000046]]",2,华东理工大学附属小学西门,A702,310104,龙州路
"[[121.43169269999996, 31.13970295500004]]",2,上海小学,A702,310104,上中路200号
"[[121.36517747999997, 31.139706150000038]]",2,上海七宝外国语小学,A702,310112,
"[[121.41927971999999, 31.140241920000047]]",2,华东理工大学附属小学,A702,310104,梅陇七村62
"[[121.30879698000001, 31.140299249999995]]",2,松江区九亭小学,A702,310117,九杜路100识别
"[[121.4945568, 31.140697995000036]]",2,浦东新区三林镇中心小学,A702,310115,三林路368临
"[[121.29257465999999, 31.141821194999977]]",2,上海松江区向阳小学,A702,310117,小寅村500
"[[121.51361700000001, 31.142456864999993]]",2,树本文化天天向上中小学课外辅导中心,A709,310115,永泰路669号
"[[121.49326187999998, 31.143172859999993]]",2,清源小学,A702,310115,凌兆路334弄38
"[[121.49597141999999, 31.143380670000045]]",2,上海新华中小学辅导中心,A709,310115,灵岩南路1153
"[[121.37767667999996, 31.143425265000005]]",2,闵行区平吉小学,A702,310112,平吉路1288
"[[121.43614877999997, 31.143516254999984]]",2,上海市徐汇区园南小学,A702,310104,平福路园南二村26幢71号
"[[121.34683386000002, 31.14381676499998]]",2,七宝明强小学（西校区）,A702,310112,华茂路
"[[121.46852429999998, 31.14509750999999]]",2,浦东新区民办大别山小学,A702,310115,林浦路600临
"[[121.74589151999999, 31.14549054]]",2,浦东新区东港小学,A702,310115,航城五路277
"[[121.51603476000003, 31.146081569999964]]",2,上海市浦东新区林苑小学,A702,310115,环林西路
"[[121.51150056000003, 31.146349860000047]]",2,三林中心小学,A702,310115,云台路2280号
"[[121.13602398000003, 31.14728630999999]]",2,青浦区实验小学青湖校区,A702,310118,青湖路459
"[[121.53158315999998, 31.147570709999986]]",2,浦东新区绿晨小学,A702,310115,永泰路1705
"[[121.31010342000002, 31.147573004999998]]",2,九亭镇第四小学,A702,310117,涞寅路
"[[121.10626817999996, 31.148189730000045]]",2,青浦区实验小学城中校区,A702,310118,城中西路25
"[[121.59725076000001, 31.148603865000027]]",2,上海浦东新区民办康桥工友小学,A702,310115,军民公路
"[[121.34525633999996, 31.14874656000002]]",2,黎明小学,A702,310112,联明路180
"[[121.11999857999996, 31.14889181999996]]",2,东门小学,A702,310118,城中东路48号
"[[121.40847702000003, 31.148957699999993]]",2,徐汇区樱花园小学,A702,310104,桂平支路28
"[[121.51183194000001, 31.149429570000045]]",2,尚博实验小学,A702,310115,尚博路371号
"[[121.49313083999996, 31.149798974999968]]",2,凌兆小学,A702,310115,灵岩南路798
"[[121.43388815999998, 31.15069272000002]]",2,向阳育才小学南门,A702,310104,龙川北路625弄1号
"[[121.43323692000001, 31.15075162500001]]",2,向阳育才小学,A702,310104,龙川北路629识别
"[[121.48995942000002, 31.15169865000003]]",2,杨思镇小学杨南校区,A702,310115,杨南路380
"[[121.41338165999994, 31.152829815000008]]",2,上海世界外国语小学西校区,A702,310104,桂林西街101弄56号
"[[121.72499946000003, 31.152870089999965]]",2,六团中心小学,A702,310115,普新路150号
"[[121.10373719999998, 31.153026375000017]]",2,青浦瀚文小学,A702,310118,卫中路1
"[[121.10280767999998, 31.153026555000032]]",2,青浦瀚文小学西门,A702,310118,卫中路
"[[121.74904115999999, 31.153775129999975]]",2,浦东新区施湾镇中心小学,A702,310115,航城三路572
"[[121.35683952000002, 31.15498927499998]]",2,上海七宝明强小学,A702,310112,新镇路1050号
"[[121.11111324000001, 31.155303240000023]]",2,青浦区庆华小学,A702,310118,青赵公路76号
"[[121.535496, 31.155307785000044]]",2,新时代小学,A702,310115,浦三路2859
"[[121.41230021999999, 31.155407415000028]]",2,上海师大第一附属小学西校区,A702,310104,桂林西街57号
"[[121.75327115999997, 31.155452685000043]]",2,浦东新区东港小学东区,A702,310115,川南奉公路3211弄8
"[[121.38115391999999, 31.15559745000003]]",2,上海市日新实验小学,A702,310112,东兰路1200号
"[[121.50407826, 31.156047270000034]]",2,浦东新区联丰小学,A702,310115,洪山路1659号
"[[121.40930699999996, 31.156154370000014]]",2,康健外国语实验小学,A702,310104,百花街2号
"[[121.41567359999996, 31.156239869999983]]",2,上海市世界外国语小学,A702,310104,浦北路380号
"[[121.56578981999999, 31.15632689999999]]",2,上海师大附属御桥实验小学南门,A702,310115,京浦路
"[[121.38829631999997, 31.156830540000005]]",2,闵行区平南小学,A702,310112,东兰路671
"[[121.31643869999999, 31.15683643499996]]",2,松江区九亭第三小学,A702,310117,涞坊路177号
"[[121.56474888000001, 31.157015984999983]]",2,上海师大附属御桥实验小学,A702,310115,御山路381
"[[121.41336096, 31.157697060000025]]",2,上海师范大学第一附属小学东校区,A702,310104,桂林西街14弄25
"[[121.42172988000004, 31.15793421000002]]",2,徐汇区康宁科技实验小学,A702,310104,浦北路21弄43
"[[121.39622801999997, 31.159002510000036]]",2,漕河泾新兴技术开发区实验小学,A702,310112,东兰路51弄10
"[[121.10503409999998, 31.159391085000035]]",2,青浦区逸夫小学,A702,310118,万寿路230
"[[121.48363709999995, 31.159896345000007]]",2,白玉兰小学三杨校区,A702,310115,杨思路200
"[[121.32548838000002, 31.15997770499999]]",2,闵行区民办振兴小学,A702,310112,华宝路123号
"[[121.10562342, 31.160190375]]",2,青浦区逸夫小学北门,A702,310118,万寿路
"[[121.11795611999997, 31.16044430999996]]",2,上海市青浦佳禾小学,A702,310118,盈港路东首
"[[121.48746012, 31.161676320000023]]",2,上海市浦东新区大桥小学,A702,310115,杨思路400
"[[121.37843663999996, 31.162066875000008]]",2,上海市七宝实验小学,A702,310112,漕宝路1467弄4区64号
"[[121.52188421999996, 31.163310045000017]]",2,明珠小学新里程校区,A702,310115,盛苑路520
"[[121.49839872000001, 31.16474707499999]]",2,新世界实验小学,A702,310115,洪山路753
"[[121.52356955999997, 31.165523505000017]]",2,南浦小学,A702,310115,
"[[121.57941438, 31.166303895000016]]",2,浦东新区民办鲁冰花小学,A702,310115,
"[[121.53155454000002, 31.166853390000007]]",2,世博家园·实验小学,A702,310115,东书房路475
"[[121.11706493999995, 31.166870309999986]]",2,青浦区青安民办小学,A702,310118,青安路891
"[[121.66800246000004, 31.167080010000017]]",2,黄楼中心小学,A702,310115,迎春街95
"[[121.42350683999999, 31.167096120000018]]",2,求知小学,A702,310104,习勤路91号
"[[121.08086244000002, 31.167810494999973]]",2,青浦区蓝天民办小学,A702,310118,
"[[121.34808899999996, 31.170091140000025]]",2,七宝明强第二小学,A702,310112,航南路350号
"[[121.48515162000004, 31.17010562999998]]",2,德州二村小学,A702,310115,长清路145
"[[121.26803724000004, 31.171094234999977]]",2,东方红民办小学,A702,310118,育才路368号
"[[121.47970319999999, 31.171169745000007]]",2,德州一村小学,A702,310115,西营路55
"[[121.26911706000003, 31.17131419499997]]",2,徐泾中心小学,A702,310118,育才路288
"[[121.70760677999999, 31.171381515000032]]",2,川沙民办英才小学,A702,310115,川六公路279号
"[[121.49428338000003, 31.171431419999987]]",2,新金童小学,A702,310115,成山路248弄36号
"[[121.43213621999996, 31.171680224999967]]",2,求知小学,A702,310104,漕东支路115临
"[[121.41576468000002, 31.17257360999999]]",2,上海徐汇区田林小学,A702,310104,田林路63
"[[121.49116199999996, 31.172931360000014]]",2,锦绣前程专业中小学辅导,A709,310115,成山路220号浦东城建大厦B楼2楼202室
"[[121.53618935999998, 31.173252839999968]]",2,上海市浦东新区育童小学,A702,310115,下南路400号
"[[121.42275876, 31.173295004999993]]",2,徐汇区田林第三小学,A702,310104,田林东路田林十一村59号
"[[121.44609431999997, 31.173353055]]",2,上海市徐汇区龙华小学,A702,310104,龙华西路周家湾57号
"[[121.48863299999996, 31.174023465000047]]",2,浦东新区上南路小学,A702,310115,上钢一村91
"[[121.38172938, 31.174645454999997]]",2,闵行区虹桥中心小学,A702,310112,万源路2323
"[[121.34715066000004, 31.17497062499999]]",2,闵行区航华第二小学,A702,310112,航中路355
"[[121.49455392000003, 31.175410230000036]]",2,上南三村小学,A702,310115,上南路1251弄28号
"[[121.73876766000004, 31.17605530500003]]",2,浦东新区江镇中心小学,A702,310115,新建路62弄19
"[[121.48983702000001, 31.17605588999999]]",2,世博家园实验小学昌里校区,A702,310115,昌里路
"[[121.50262296000002, 31.17645369000004]]",2,云台小学,A702,310115,昌里东路80弄60
"[[121.50279342, 31.176953955000045]]",2,云台小学东门,A702,310115,云莲路566
"[[121.49973251999997, 31.17711478500003]]",2,新世界实验小学,A702,310115,云台路230
"[[121.17921497999998, 31.177999350000032]]",2,双佳民办小学,A702,310118,
"[[121.44859272000001, 31.178357910000035]]",2,盛大花园小学,A702,310104,龙华路2588号
"[[121.49394156, 31.17851685000004]]",2,上南二村小学分部,A702,310115,洪山路166号
"[[121.68111654000002, 31.178579309999968]]",2,浦东新区民办豫息小学,A702,310115,华东路
"[[121.49261675999998, 31.17866283000004]]",2,浦东新区上南二村小学,A702,310115,上南路929弄19
"[[121.42175022000004, 31.178713950000006]]",2,田林第四小学,A702,310104,宜山路655弄7号
"[[121.26967685999998, 31.178770694999994]]",2,青浦区徐泾小学,A702,310118,徐民路900号
"[[121.51188432, 31.179388455000037]]",2,尚博实验小学（昌里校区）,A702,310115,南码头路1550弄10号
"[[121.48766927999998, 31.179537989999975]]",2,上南二村小学总校（临时校区）,A702,310115,历城路10号
"[[121.74428735999996, 31.180491675000013]]",2,上海市浦东新区晨阳小学,A702,310115,江明路150号（江明路晚霞路）
"[[121.41578879999999, 31.18079353500003]]",2,徐汇区田林第一小学,A702,310104,柳州路620
"[[121.34653182, 31.180799159999964]]",2,闵行区航华第一小学,A702,310112,航东路775弄沪江园区
"[[121.49684171999996, 31.18089429000002]]",2,上南五村小学,A702,310115,齐河路99
"[[121.12135775999997, 31.18197645000003]]",2,明天民办小学,A702,310118,新科路350号
"[[121.53299993999997, 31.182711119999976]]",2,昌邑小学（大华校区）,A702,310115,下南路879号
"[[121.35948624, 31.184925659999976]]",2,闵行区龙柏第一小学,A702,310112,黄桦路110号
"[[121.44696426000002, 31.185216315000044]]",2,上海市徐汇区东二小学,A702,310104,宛平南路908弄2号
"[[121.43393873999999, 31.18522495499996]]",2,光启小学,A702,310104,零陵路811
"[[121.54898970000002, 31.185260955000007]]",2,上海市浦东新区北蔡镇中心小学,A702,310115,北中路101
"[[121.51892664000003, 31.185734084999986]]",2,新时代小学大华校区,A702,310115,华绣路59
"[[121.64712929999996, 31.185768149999962]]",2,浦东新区雪英小学,A702,310115,三灶路951临
"[[121.55407091999999, 31.186239524999973]]",2,上海市浦东新区莲溪小学,A702,310115,北中路343临
"[[121.34854763999998, 31.186333395000013]]",2,长宁区虹桥机场小学,A702,310105,虹桥机场新村9～299号
"[[121.44110436000001, 31.187647079999994]]",2,东安三村小学,A702,310104,天钥新村27
"[[121.13119854, 31.18807426499999]]",2,青浦区香花桥小学,A702,310118,北青公路9085号
"[[121.69672811999996, 31.188086730000045]]",2,上海市浦东新区实验小学,A702,310115,川沙路5413弄78
"[[121.23188622, 31.188181995000022]]",2,青浦区嵩华小学,A702,310118,
"[[121.54752540000001, 31.189115790000013]]",2,北蔡镇中心小学,A702,310115,北蔡大街100号
"[[121.21465265999997, 31.18936788]]",2,青浦区联合民办小学,A702,310118,嘉松中路4188弄219
"[[121.42856754000002, 31.189713840000024]]",2,汇师小学,A702,310104,文定路170
"[[121.62608747999997, 31.18980501000002]]",2,孙桥小学张江校区,A702,310115,张江路1615
"[[121.69007909999996, 31.190137020000044]]",2,园西小学南桥路校区,A702,310115,南桥路815
"[[121.36669596000002, 31.19073453000001]]",2,哈密路小学,A702,310105,程家桥路80弄36号
"[[121.50478926000002, 31.19219226000001]]",2,白玉兰小学,A702,310115,临沂路400号
"[[121.52549861999996, 31.19273936999998]]",2,上海市浦东新区由由小学,A702,310115,严民路166
"[[121.27035366000003, 31.192811955000035]]",2,培英民办小学,A702,310118,蟠龙村280号附近
"[[121.42434833999997, 31.19306499000001]]",2,汇师小学（分校）,A702,310104,徐虹北路38临
"[[121.41759366000002, 31.193542484999995]]",2,吴中路小学,A702,310104,吴中东路500弄95号
"[[121.42286514, 31.193911980000014]]",2,上海交通大学附属小学,A702,310104,南丹路387
"[[121.45832297999996, 31.194476369999993]]",2,江南新村小学,A702,310104,大木桥路600弄49
"[[121.66841880000003, 31.194585090000018]]",2,园西小学新德校区南门,A702,310115,新德西路236号
"[[121.55898635999999, 31.194619785000047]]",2,浦东新区华林小学,A702,310115,芳芯路568号
"[[121.66843878, 31.19569456499998]]",2,园西小学新德校区,A702,310115,新德西路236号
"[[121.50572220000004, 31.19663276999998]]",2,浦东新区临沂二村小学,A702,310115,南码头路455
"[[121.70168928000001, 31.196943899999965]]",2,观澜小学,A702,310115,新川路171号
"[[121.51185407999998, 31.197660390000006]]",2,上海市浦东新区浦三路小学,A702,310115,兰陵路21
"[[121.46052834, 31.19783944499999]]",2,日晖新村小学,A702,310104,零陵北路88号
"[[121.42440882, 31.197943439999978]]",2,上海市徐汇区虹桥路小学,A702,310104,番禺路901边门
"[[121.66628273999996, 31.198657139999966]]",2,浦东新区民办皖蓼小学,A702,310115,华夏东路1093号
"[[121.69083780000003, 31.198942080000005]]",2,浦东新区新城小学,A702,310115,新德路439号
"[[121.40908542000001, 31.19984478]]",2,安顺路小学分部,A702,310105,中山西路1030弄30号
"[[121.18081482000002, 31.200299864999995]]",2,上海市青浦区重固小学,A702,310118,赵重公路2866
"[[121.46895702, 31.200843779999968]]",2,上海市黄浦区瞿溪路小学,A702,310101,瞿溪路1117
"[[121.43904120000002, 31.20148894499997]]",2,上海市高安路第一小学,A702,310104,宛平路231号
"[[121.48941294000002, 31.201601849999985]]",2,上外·黄浦外国语小学,A702,310101,半淞园路609
"[[121.50274086000002, 31.201791255000025]]",2,浦东新区南码头小学分校,A702,310115,西三里桥路3号
"[[121.50396521999997, 31.201924814999973]]",2,南码头小学,A702,310115,东三里桥路16
"[[121.41182142, 31.202288954999993]]",2,上海市长宁区安顺路小学,A702,310105,安顺路215号
"[[121.63075794000004, 31.20236037000004]]",2,浦东新区第二中心小学张江校区,A702,310115,益江路107
"[[121.45178934, 31.202601840000035]]",2,上海市徐汇区平江路小学,A702,310104,平江路36号
"[[121.48971389999996, 31.202802135]]",2,上外·黄浦外国语小学东门,A702,310101,保屯路388
"[[121.45975686000003, 31.20285631500004]]",2,上海市教育科学研究院实验小学,A702,310104,正阳路16
"[[121.52214971999999, 31.20332409000002]]",2,浦东南路小学龙阳校区,A702,310115,东龙环路251
"[[121.53740922000003, 31.203444105000003]]",2,海桐小学（东城校区）,A702,310115,东建路680弄60号
"[[121.21257726000002, 31.20346710000004]]",2,青浦区晨旭民办小学,A702,310118,
"[[121.59051462, 31.203474660000044]]",2,张江高科实验小学藿香校区,A702,310115,藿香路88
"[[121.54793544000002, 31.203939599999966]]",2,竹园小学龙阳校区,A702,310115,龙阳路1822弄1号
"[[121.52714040000001, 31.20403698000003]]",2,浦明师范学校附属小学东城校区,A702,310115,东绣路1436
"[[121.46043852000003, 31.204187100000016]]",2,上海市教育科学研究院实验小学东区,A702,310104,炎虹路77
"[[121.47779663999998, 31.204198800000007]]",2,上海师范专科学校附属小学,A702,310101,局门路478号
"[[121.46340509999999, 31.204342484999994]]",2,海华小学,A702,310101,瑞金南路85
"[[121.54467905999996, 31.204534274999965]]",2,花木中心小学,A702,310115,杜鹃路152
"[[121.42739591999998, 31.204626614999967]]",2,复旦小学,A702,310105,法华镇路186号
"[[121.38329717999996, 31.204672874999975]]",2,新虹桥小学,A702,310105,虹古路377弄40号
"[[121.44840209999995, 31.20520477500002]]",2,建襄小学,A702,310104,岳阳路255
"[[121.38291737999998, 31.20543269999996]]",2,新虹桥小学北门,A702,310105,虹古路377弄40后门
"[[121.48251714000003, 31.20550699499998]]",2,黄浦区新凌小学,A702,310101,
"[[121.43231675999999, 31.206534930000032]]",2,上海市民办新世纪小学,A702,310105,兴国路374弄2
"[[121.61709468000001, 31.20697561499999]]",2,张江镇中心小学广兰路校门,A702,310115,广兰路
"[[121.36641173999996, 31.20723418499998]]",2,上海市民办东展小学,A702,310105,淮阴路581号
"[[121.54850532, 31.20726793500002]]",2,海桐小学樱花校区,A702,310115,海桐路58
"[[121.36591259999994, 31.20739488000004]]",2,上海市民办东展小学（边门）,A702,310105,淮阴路
"[[121.43928221999997, 31.207537305000013]]",2,上海市高安路第一小学,A702,310104,康平路4弄9
"[[121.54848498000001, 31.20818719499996]]",2,海桐小学（樱花校区）北门,A702,310115,樱花路
"[[121.61826252, 31.208652900000036]]",2,上海市张江中心小学,A702,310115,紫薇路686临
"[[121.65103962000003, 31.208869395000008]]",2,浦东新区唐镇小学,A702,310115,唐兴路439
"[[121.44964500000003, 31.208935769999993]]",2,建襄小学,A702,310104,永嘉路420
"[[121.41839646, 31.20897865499999]]",2,长宁区法华镇路第三小学,A702,310105,法华镇路681弄4
"[[121.22205299999996, 31.209159465000027]]",2,青浦区凤溪小学,A702,310118,新凤南路1718弄
"[[121.45282218000001, 31.209491385000046]]",2,向阳小学,A702,310104,襄阳南路388弄15
"[[121.43530368000003, 31.209579360000042]]",2,世界小学,A702,310104,武康路280弄2
"[[121.51061064000004, 31.20966566999999]]",2,上海市浦东南路小学,A702,310115,浦东南路2168
"[[121.45137893999997, 31.210008570000028]]",2,徐汇区爱菊小学境内部,A702,310104,永嘉路388
