name,point,type
麦克公寓,"[[121.4422300798543, 31.227245954936883]]",1.0
海影大厦,"[[121.42830941994382, 31.227250500110543]]",1.0
静园,"[[121.4370286196752, 31.227276420370615]]",1.0
汇众公寓,"[[121.42765799961707, 31.227329295110934]]",1.0
联义坊,"[[121.43648736000381, 31.227415380015827]]",1.0
静安丽舍南区,"[[121.42535292030112, 31.227495030271463]]",1.0
长义坊,"[[121.43593619969592, 31.22757431989904]]",1.0
山乐邨,"[[121.43484377971673, 31.227612345033727]]",1.0
华东政法大学长宁校区－格致楼,"[[121.41364716018833, 31.227613604984]]",1.0
银鑫大楼,"[[121.42137419995947, 31.22769770958169]]",1.0
华漕新村,"[[121.32347795993998, 31.227738885041532]]",1.0
静安长华公寓,"[[121.42366919967392, 31.227741854603018]]",1.0
金家巷,"[[121.43546514020406, 31.227803370029548]]",1.0
静安丽舍,"[[121.42521269980634, 31.227884639964238]]",1.0
长芝大厦,"[[121.42021157980058, 31.227995475111165]]",1.0
万航公寓,"[[121.42710684020855, 31.22799803997762]]",1.0
大渡河路五三七弄小区,"[[121.39194779985112, 31.22801568017954]]",1.0
华江小区,"[[121.42118376042228, 31.228157204691293]]",1.0
武西邨,"[[121.43083500043497, 31.228164810257873]]",1.0
华东师大一村,"[[121.40583011986413, 31.228299089831197]]",1.0
浙铁绿城·长风中心,"[[121.38763067991201, 31.22831798998331]]",1.0
静安桂花园,"[[121.42825937986649, 31.228330049891937]]",1.0
中行小区,"[[121.42879055993646, 31.228411005063926]]",1.0
金色西郊城,"[[121.32986435965259, 31.228457175358443]]",1.0
赵家桥小区,"[[121.44146849977156, 31.228464149600875]]",1.0
伊思阁国际公寓上海静安店,"[[121.42459134021829, 31.22848332044898]]",1.0
君子兰公寓,"[[121.42367928017472, 31.22851162481166]]",1.0
三义坊,"[[121.43748959956545, 31.228596810394514]]",1.0
大桥小区,"[[121.42129410004273, 31.22861724029344]]",1.0
瑞芝邨,"[[121.43971457986405, 31.228660844822137]]",1.0
恒辉阁,"[[121.42499220042973, 31.22866395018122]]",1.0
万航小区,"[[121.41829746005973, 31.228861679622838]]",1.0
中海紫御豪庭三期,"[[121.37774939961515, 31.228884990050297]]",1.0
瑞丽公寓,"[[121.43131614042761, 31.228945425391117]]",1.0
长宁八八中心,"[[121.4218252801127, 31.228958069859075]]",1.0
高荣小区,"[[121.4275879802012, 31.229008604563496]]",1.0
新闸大厦,"[[121.43835162043108, 31.229138204964222]]",1.0
中华商城A区蓝朝部落,"[[121.42481183959484, 31.229203455275332]]",1.0
水岸豪庭,"[[121.41567180031339, 31.22936671460228]]",1.0
静安区梅村,"[[121.42587419973461, 31.229495279883366]]",1.0
四和花园,"[[121.43734937996996, 31.229496270036833]]",1.0
金叶公寓,"[[121.43589624011938, 31.229523585145408]]",1.0
联华小区,"[[121.44504635990168, 31.2295702950331]]",1.0
南阳小区,"[[121.44608855993917, 31.229582175077425]]",1.0
沪中新苑,"[[121.43349089988519, 31.22961916509248]]",1.0
慈爱公寓,"[[121.43427264007039, 31.22968058968749]]",1.0
南阳路186弄小区,"[[121.44573791966937, 31.22970151511288]]",1.0
万博家园,"[[121.32382679976705, 31.22976721508492]]",1.0
馨逸公寓,"[[121.36286808029772, 31.229890379937196]]",1.0
朝阳大楼,"[[121.41796680002793, 31.229960670048882]]",1.0
西郊东苑,"[[121.32935514012766, 31.229967239596455]]",1.0
华东师范大学同普路研究生公寓,"[[121.38825995982941, 31.22998677017334]]",1.0
云和花园,"[[121.43807099957706, 31.230037394810005]]",1.0
中海紫御豪庭,"[[121.37709023972289, 31.230045135274892]]",1.0
万春街小区,"[[121.43266920012354, 31.23008752481948]]",1.0
曹家巷小区,"[[121.40597052022338, 31.230168704821935]]",1.0
星风花苑,"[[121.39229718017074, 31.230184364716735]]",1.0
联业公寓,"[[121.4294020197874, 31.230191519722922]]",1.0
欣宏嘉园,"[[121.42977282015957, 31.230232154690228]]",1.0
国浩长风城,"[[121.39004861964816, 31.230245610346728]]",1.0
华东师大中山北路校区－第三宿舍,"[[121.39805321988024, 31.230310994656783]]",1.0
OVERSEAS留学生公寓,"[[121.43773025994358, 31.230396629900653]]",1.0
华东师大中山北路校区－第六宿舍,"[[121.39903259957491, 31.23043037965831]]",1.0
鑫康苑,"[[121.4255536202035, 31.230504359688503]]",1.0
大华清水湾花园,"[[121.40780454004758, 31.230551924831524]]",1.0
爱文坊,"[[121.44578795974661, 31.230621269755815]]",1.0
馨越公寓,"[[121.36278851997432, 31.2307304402577]]",1.0
宝城公寓,"[[121.43999537968307, 31.230730665088167]]",1.0
华东师大中山北路校区－第十二宿舍,"[[121.39788330017429, 31.230730889918718]]",1.0
三和花园,"[[121.4363473202727, 31.23075397461625]]",1.0
华东师大中山北路校区－第四宿舍,"[[121.39838297969081, 31.230790559936445]]",1.0
建华大厦,"[[121.39081812006017, 31.230954765350155]]",1.0
三鑫花苑,"[[121.42550358012618, 31.230964124594735]]",1.0
鸿鹄公寓,"[[121.43274947990457, 31.23096736485204]]",1.0
华东师大中山北路校区－第八宿舍,"[[121.40260002037473, 31.230968085209064]]",1.0
