Point,Type,NAME,KIND
"[[121.46283720007679, 31.2372102597457]]",1,承德坊,A900
"[[121.43923505955044, 31.23721169956037]]",1,金昌大厦,A900
"[[121.43677356025174, 31.23722456975817]]",1,静安南洋家园,A900
"[[121.43199816018702, 31.237253820207698]]",1,静安锦都,A900
"[[121.42930230026107, 31.237268894643798]]",1,日高公寓,A900
"[[121.52370780017489, 31.237270874951]]",1,林山小区,A900
"[[121.53421925971111, 31.23731164481662]]",1,八方大厦,A900
"[[121.67794799990028, 31.237317135177676]]",1,宏伟小区,A900
"[[121.43070540003433, 31.23733144519005]]",1,梅山馨苑,A900
"[[121.55982606012469, 31.23733189485116]]",1,罗山怡景苑,A900
"[[121.53604392029071, 31.237333785226035]]",1,桃林公寓,A900
"[[121.35271481983315, 31.23734174962211]]",1,建德花园郁金香苑,A900
"[[121.46326001993405, 31.23737172042857]]",1,道达里,A900
"[[121.43317068008287, 31.23737590497408]]",1,森凯苑,A900
"[[121.46486760035954, 31.23738643513589]]",1,平和里公寓,A900
"[[121.39252595960542, 31.237400430385648]]",1,怒江南苑,A900
"[[121.57961670025058, 31.237405019626017]]",1,碧云国际社区人才公寓（二期）,A900
"[[121.56966126005925, 31.237413389616314]]",1,金洋十方庭,A900
"[[121.40802557991665, 31.23741996006317]]",1,沙溪园,A900
"[[121.31925588035466, 31.237441919708914]]",1,泰宸沙河茗苑,A900
"[[121.42534356015724, 31.23746158518403]]",1,汇丽花园,A900
"[[121.53468798006634, 31.237462169743367]]",1,东珂花苑,A900
"[[121.30764839995379, 31.23751054517556]]",1,绿地新江桥城南区,A900
"[[121.40019072042551, 31.23751598967126]]",1,碧绿湖花园,A900
"[[121.45274064006855, 31.237531424735508]]",1,中泰大厦,A900
"[[121.4056702797597, 31.23753565514646]]",1,梅岭园,A900
"[[121.45491125994671, 31.237577819860583]]",1,静安公寓,A900
"[[121.41056106014491, 31.237584570171826]]",1,普陀四村,A900
"[[121.46490899975058, 31.237626914750336]]",1,平和里,A900
"[[121.31933561964325, 31.23763168475446]]",1,万达城市公寓,A900
"[[121.393645200066, 31.237639650049815]]",1,怒江小区601弄,A900
"[[121.46398487979846, 31.23769432523295]]",1,道达里东区,A900
"[[121.30800768001052, 31.23773991006886]]",1,绿地新江桥城,A900
"[[121.7202566397322, 31.237762949800313]]",1,云舒苑,A900
"[[121.22154738010758, 31.23777370479268]]",1,新大洲华庭苑,A900
"[[121.44305592009468, 31.23777370479268]]",1,平安大厦,A900
"[[121.43643444029723, 31.237774470115774]]",1,胶州教师公寓,A900
"[[121.38911874043755, 31.23778257030944]]",1,芝巷小区,A900
"[[121.43925810018126, 31.237832745284997]]",1,永昌大厦,A900
"[[121.27063049959791, 31.23784061974883]]",1,银杏新村北区,A900
"[[121.5724156199849, 31.237866495042738]]",1,金色碧云,A900
"[[121.46671871989302, 31.237872569963216]]",1,人安里,A900
"[[121.46467896036577, 31.23788665514504]]",1,承兴居民小区,A900
"[[121.44606084013573, 31.237932644675887]]",1,康宁雅庭,A900
"[[121.43965049957097, 31.237944075059104]]",1,静安鼎鑫佳园,A900
"[[121.4404542003011, 31.237946415095095]]",1,东海园,A900
"[[121.54098023964639, 31.237959510123353]]",1,海苑大厦,A900
"[[121.4437298396605, 31.23796594477261]]",1,良清公寓,A900
"[[121.51106495997996, 31.23796864543666]]",1,招远小区,A900
"[[121.3991514000171, 31.237996320274014]]",1,香山苑,A900
"[[121.36184262024085, 31.238001045312068]]",1,新长征花苑九街坊,A900
"[[121.46510178022305, 31.238048114928624]]",1,爱仁里,A900
"[[121.37155020008171, 31.238070480168595]]",1,象源丽都,A900
"[[121.38517277970001, 31.238075699833743]]",1,北巷小区,A900
"[[121.383504719867, 31.238077410344232]]",1,安居朝阳园,A900
"[[121.45612949957686, 31.23810215968698]]",1,达安城,A900
"[[121.42633572011741, 31.23810319480662]]",1,上海苏堤春晓名苑,A900
"[[121.393874879722, 31.238109269727097]]",1,怒江路600弄,A900
"[[121.44241476013319, 31.23822253484216]]",1,贤居天下苑,A900
"[[121.47662736026452, 31.238231894986022]]",1,保安坊,A900
"[[121.57043256001481, 31.23823405515762]]",1,金桥爱建园,A900
"[[121.55797332001279, 31.238279460129043]]",1,崮二小区,A900
"[[121.4331310802352, 31.23829570458318]]",1,四季公寓,A900
"[[121.46555501964849, 31.238299845061896]]",1,仁德里,A900
"[[121.43592431965169, 31.238303804776855]]",1,新丰小区,A900
"[[121.37785218043385, 31.238323560184206]]",1,丽和苑,A900
"[[121.40245908042232, 31.23832427964186]]",1,兰花园,A900
"[[121.43254950035922, 31.238334450074888]]",1,宝华·城市晶典,A900
"[[121.39722251970367, 31.238337239771894]]",1,杏杨园,A900
"[[121.45356827985238, 31.23834511513501]]",1,太和坊,A900
"[[121.44560057970304, 31.23835200034457]]",1,静安新格公寓,A900
"[[121.47158411961152, 31.23837747004425]]",1,云中小区拥军弄,A900
"[[121.51967075969787, 31.238387279849128]]",1,市新小区,A900
"[[121.41383832008248, 31.23841027461451]]",1,尚诚国际苑,A900
"[[121.45162949980156, 31.238419589792294]]",1,武泰公寓,A900
"[[121.46594741993746, 31.23842116540456]]",1,顺德里,A900
"[[121.40539974030582, 31.238424855322883]]",1,常高公寓,A900
"[[121.40874720042302, 31.238480925354438]]",1,沙田新苑,A900
"[[121.46515416033627, 31.238509004886737]]",1,苏州里,A900
"[[121.5445703404489, 31.238543609899722]]",1,巨东小区,A900
"[[121.39680276023924, 31.238547389750288]]",1,桂杨园,A900
"[[121.54897763990618, 31.23856880980278]]",1,新城名庭,A900
"[[121.45142915962813, 31.238569260363164]]",1,泰府·名邸,A900
"[[121.6797546596499, 31.238573265044195]]",1,新雅小区,A900
"[[121.47210738025149, 31.23857929499851]]",1,爱民弄,A900
"[[121.51347947959434, 31.23860125464426]]",1,崂山三四村,A900
"[[121.45422275967267, 31.238627444700867]]",1,太和小区,A900
"[[121.41812772021817, 31.238628030159575]]",1,逸流公寓,A900
"[[121.54911731990842, 31.238638965016236]]",1,张杨南苑南区,A900
"[[121.4650944003863, 31.23863905494848]]",1,黄河新邨,A900
"[[121.58184023983532, 31.23864729004046]]",1,碧云花园伊顿府邸,A900
"[[121.47145469997454, 31.23865755040564]]",1,永平安,A900
"[[121.42887138021014, 31.23866763000715]]",1,长寿大厦,A900
"[[121.26239550025218, 31.238673659961464]]",1,纪高苑,A900
"[[121.40507915987546, 31.23867415458865]]",1,梅花园,A900
"[[121.4293525202027, 31.23867851989783]]",1,长乐大厦,A900
"[[121.45437395999036, 31.238718029813256]]",1,恒丰大楼南楼,A900
"[[121.3934750995962, 31.238719199831294]]",1,怒江新苑,A900
"[[121.46659200002082, 31.23872352017431]]",1,三星里,A900
"[[121.53786029991298, 31.238725590413672]]",1,金露苑,A900
"[[121.46669261976865, 31.238763885345072]]",1,侨苑,A900
"[[121.36739579987636, 31.238804969973486]]",1,万景园,A900
"[[121.51335906037245, 31.238811179792187]]",1,崂山五村,A900
"[[121.46118678044562, 31.23881797506951]]",1,三德小区,A900
"[[121.71861792028086, 31.238824005023822]]",1,庆荣苑,A900
"[[121.46528627973808, 31.23883988974918]]",1,福海小区,A900
"[[121.41211463987884, 31.238866935061125]]",1,江南名庐,A900
"[[121.41924030029966, 31.238869949588505]]",1,普雄馨苑,A900
"[[121.4657386198416, 31.238871255404142]]",1,余庆里,A900
"[[121.4286008398569, 31.238887050197256]]",1,国鑫大厦,A900
"[[121.53007350019195, 31.23889767029131]]",1,陆家嘴国际华城,A900
"[[121.42137492031631, 31.238923860347917]]",1,东沙小区,A900
"[[121.4723201400625, 31.23893047486157]]",1,渭水坊,A900
"[[121.48148375956792, 31.238967150113915]]",1,汉口小区,A900
"[[121.47127577985343, 31.23906763496342]]",1,牛庄小区南区,A900
"[[121.4269371003669, 31.239073934714362]]",1,湖南大厦,A900
"[[121.53863844011201, 31.239086400217303]]",1,生安花苑,A900
"[[121.43541563972008, 31.239113580427478]]",1,新丰小区北区,A900
"[[121.46287607956754, 31.23912334526628]]",1,厚德里,A900
"[[121.46588046001524, 31.239152100189344]]",1,福瑞小区,A900
"[[121.72073651977465, 31.239152100189344]]",1,荣华苑,A900
"[[121.45420512037003, 31.239168254711245]]",1,恒丰大楼,A900
"[[121.54457105990653, 31.23918341997895]]",1,龙威名邸,A900
"[[121.45327074005264, 31.239185535184298]]",1,归仁里,A900
"[[121.54113126009969, 31.239189360001028]]",1,中星张扬苑,A900
"[[121.43001402013104, 31.239199530433964]]",1,沙田大厦小区,A900
"[[121.35654989955833, 31.23920677537248]]",1,建德花园紫荆苑,A900
"[[121.46284638035627, 31.239223425420754]]",1,懋益里,A900
"[[121.35680946008856, 31.23922648491439]]",1,建德花园海棠苑,A900
"[[121.39138655994182, 31.2392502000367]]",1,芝巷公寓,A900
"[[121.42660644033502, 31.239253305395785]]",1,莘远大厦,A900
"[[121.43661209956888, 31.239267299746174]]",1,达安锦园南区,A900
"[[121.47183935979862, 31.23927963035071]]",1,德兴里,A900
"[[121.30639074034045, 31.239281789622936]]",1,绿地新江桥城西区,A900
"[[121.46581080032826, 31.239302129589625]]",1,耕畴里,A900
"[[121.47452225959464, 31.239327465290366]]",1,积福里,A900
"[[121.36382064041028, 31.239328815172705]]",1,金沙雅苑·舒诗康庭,A900
"[[121.45707953978896, 31.2393368704003]]",1,西斯文里,A900
"[[121.44627828001863, 31.239345510187228]]",1,成德坊,A900
"[[121.4647660803904, 31.239359189774824]]",1,承兴里,A900
"[[121.55111280041547, 31.239361170081942]]",1,森林湾家园,A900
"[[121.43149829990675, 31.239382635100597]]",1,长久大厦,A900
"[[121.41164358038706, 31.239405899662607]]",1,白玉小区,A900
"[[121.40321831956987, 31.239423270067896]]",1,曹杨四村,A900
"[[121.42721790018595, 31.239444330391606]]",1,事久馨苑,A900
"[[121.46504796029524, 31.239450179582157]]",1,福海公寓,A900
"[[121.54755276035166, 31.23945688492733]]",1,张杨南苑,A900
"[[121.47249347989023, 31.23948181503384]]",1,牛庄小区东区,A900
"[[121.51530414017395, 31.239543194662772]]",1,崂山新村,A900
"[[121.46391288007547, 31.239547020378694]]",1,金色家园,A900
"[[121.47436260025378, 31.239557369776833]]",1,萃祥坊,A900
"[[121.47733674009851, 31.239566009563767]]",1,东风小区西区,A900
"[[121.51598291967606, 31.23957388492697]]",1,崂山二村,A900
"[[121.43619143988312, 31.23958657526029]]",1,梅山大楼,A900
"[[121.52272247955887, 31.2396006604422]]",1,光明便利NO．001,A900
"[[121.5522946795559, 31.239622485189628]]",1,金羽名庭·景宏嘉园,A900
"[[121.37039225999487, 31.239631619603564]]",1,新长征花苑二街坊,A900
"[[121.47032376023341, 31.23963576008228]]",1,牛庄小区,A900
"[[121.59134532023043, 31.239648269652015]]",1,碧云别墅·银杏苑,A900
"[[121.4028986402601, 31.239653310352054]]",1,兰花大厦,A900
"[[121.39958070038907, 31.23974515541463]]",1,枣阳园,A900
"[[121.55891490030251, 31.239760184884652]]",1,崮山小区南区,A900
"[[121.41245538041152, 31.239777239627962]]",1,曹杨汽车公寓,A900
"[[121.51232802002221, 31.23980014536047]]",1,天吉酒家,A900
"[[121.47428339965926, 31.239807525197214]]",1,龙泉法苑小区,A900
"[[121.37060196031226, 31.239861390091093]]",1,新长征花苑一街坊,A900
"[[121.47822234028892, 31.23986908469054]]",1,东风小区,A900
"[[121.52459879989476, 31.239892619948456]]",1,光辉小区,A900
"[[121.43765987989956, 31.239901349667626]]",1,达安锦园,A900
"[[121.47044562016924, 31.239906570232144]]",1,五福里,A900
"[[121.67737902042555, 31.23990706485924]]",1,虹盛小区,A900
"[[121.4333092799993, 31.23991872007292]]",1,新会苑,A900
"[[121.5460377003797, 31.239934965426336]]",1,双城苑·西苑,A900
"[[121.4395792202049, 31.239936944834177]]",1,康海大楼,A900
"[[121.52093418036817, 31.23995895034537]]",1,福山小区,A900
"[[121.67629109975448, 31.239959085243683]]",1,金枫豪苑,A900
"[[121.57180487959161, 31.239965205130147]]",1,中天碧云苑,A900
"[[121.39965071980502, 31.239975014935027]]",1,曹杨华庭,A900
"[[121.40578080014392, 31.239975014935027]]",1,南溪园,A900
"[[121.54670585978758, 31.239975735291956]]",1,新城名园,A900
"[[121.44150864011169, 31.239992655136945]]",1,大闻丽都苑,A900
"[[121.45960457978757, 31.2399952200034]]",1,泳吉里,A900
"[[121.5400950000842, 31.239997919768257]]",1,民生家园,A900
"[[121.42928232002316, 31.240007910336807]]",1,富源小区,A900
"[[121.45071239995741, 31.240009395117546]]",1,南草坪,A900
"[[121.40294849957365, 31.24001313000204]]",1,曹杨一村,A900
"[[121.40693333980185, 31.240017089716993]]",1,兰苑公寓,A900
"[[121.57783434018269, 31.240032254984612]]",1,碧云花园二期,A900
"[[121.55240484021125, 31.24003247981517]]",1,森林湾公寓,A900
"[[121.44089592031048, 31.240040939737618]]",1,海防邨,A900
"[[121.4241510600235, 31.240068524642737]]",1,光复里,A900
"[[121.54116222016033, 31.240079144736782]]",1,巨杨小区,A900
"[[121.46983361982576, 31.240095075327496]]",1,宏兴里,A900
"[[121.3126290001284, 31.240141920113594]]",1,泰宸复兴苑,A900
"[[121.467703679881, 31.240158974856897]]",1,鸿福里,A900
"[[121.467703679881, 31.240158974856897]]",1,福瑞小区,A900
"[[121.43184353974765, 31.240164869912896]]",1,银领公寓,A900
"[[121.47013530010403, 31.24016603993085]]",1,瑞康里,A900
"[[121.47013530010403, 31.24016603993085]]",1,贵州路西块小区,A900
"[[121.55911542034042, 31.240190294646418]]",1,崮山小区北区,A900
"[[121.36086468036083, 31.24019200515699]]",1,泾阳家园,A900
"[[121.46215752035336, 31.240192950344387]]",1,上海滩·新昌城,A900
"[[121.45590792011444, 31.240214820057894]]",1,顺德苑,A900
"[[121.44655368030814, 31.240217654721064]]",1,三乐新村,A900
"[[121.35954635967684, 31.240233450413463]]",1,泾阳路129弄,A900
"[[121.37883156012845, 31.240242404963098]]",1,真北路1143弄,A900
"[[121.47075881986368, 31.24029807029971]]",1,永康里,A900
"[[121.39149653983351, 31.240349730056003]]",1,邮电三村,A900
"[[121.43178414042575, 31.240375019891296]]",1,长寿苑,A900
"[[121.51842677967213, 31.24044639008887]]",1,梅一小区,A900
"[[121.45301532000113, 31.24045678535245]]",1,恒丰古北家苑,A900
"[[121.43386457988653, 31.240471185296975]]",1,常德名园,A900
"[[121.67993412026357, 31.24047212958518]]",1,华昌小区,A900
"[[121.39151652007142, 31.240479645219516]]",1,银开小区,A900
"[[121.47152346033951, 31.240510605280257]]",1,保康里,A900
"[[121.58837099962204, 31.240514699893524]]",1,百富丽山庄,A900
"[[121.54804254013115, 31.240527210362544]]",1,双城苑·东苑,A900
"[[121.46582664008744, 31.240544130207446]]",1,水景苑,A900
"[[121.51316466022092, 31.24055101541709]]",1,崂六小区,A900
"[[121.40505917963755, 31.24058346025857]]",1,曹杨花溪园,A900
"[[121.46546519985921, 31.240593135165135]]",1,长新大楼,A900
"[[121.46068259982223, 31.24061932522175]]",1,新桥小区,A900
"[[121.44214458040811, 31.24063552470981]]",1,陕北苑,A900
"[[121.46226048013716, 31.24070401527814]]",1,雅州公寓,A900
"[[121.36130424019862, 31.24071148504703]]",1,金沙雅苑地中海之恋,A900
"[[121.543107299962, 31.240721249885837]]",1,中星海上景庭,A900
"[[121.46482277994744, 31.240731510251102]]",1,中泰公寓,A900
"[[121.44237605960757, 31.240736325221306]]",1,崇安里,A900
"[[121.51854575997888, 31.24075653028968]]",1,梅三小区,A900
"[[121.39127675991463, 31.240759769647703]]",1,开开公寓,A900
"[[121.38800003957024, 31.24076247031175]]",1,上钞银杏苑,A900
"[[121.39373466012651, 31.240767959773528]]",1,怒江苑,A900
"[[121.44348161958109, 31.24076958035195]]",1,内外联公寓,A900
"[[121.50958949985557, 31.240787354552822]]",1,上港小区,A900
"[[121.3849240200276, 31.240825695349578]]",1,上钞桂花苑,A900
"[[121.39660259993012, 31.240856294782255]]",1,西部秀苑,A900
"[[121.39072740004957, 31.240890180337594]]",1,银巷公寓,A900
"[[121.3967025002203, 31.240896210291908]]",1,杏园,A900
"[[121.40500913956022, 31.24090327536586]]",1,美源公寓,A900
"[[121.42878245974279, 31.24090714514866]]",1,芳华公寓,A900
"[[121.47761429966023, 31.24091893526075]]",1,永亨大楼,A900
"[[121.6776284995557, 31.24092618019909]]",1,金枫公寓,A900
"[[121.54914989964821, 31.24092838533676]]",1,中新公寓,A900
"[[121.46134716014339, 31.240931714627024]]",1,上吉坊,A900
"[[121.45176162010276, 31.24094391033325]]",1,安丰小区,A900
"[[121.46951609978831, 31.240965510250128]]",1,鸿兴里,A900
"[[121.4376848999383, 31.24097306995126]]",1,安西小区,A900
"[[121.54181957960995, 31.240989944830083]]",1,巨西小区,A900
"[[121.408867619645, 31.24104025470404]]",1,兰溪园,A900
"[[121.44304079979312, 31.24104875959266]]",1,永业坊,A900
"[[121.26780378022032, 31.241071755257316]]",1,祥宾二村,A900
"[[121.46137794033974, 31.241072025053946]]",1,春在里,A900
"[[121.55694209979814, 31.241077515415]]",1,崮山小区三街坊,A900
"[[121.36045554009118, 31.24110239965607]]",1,泰宸苑,A900
"[[121.54592952003136, 31.241124495099413]]",1,弘扬沁园,A900
"[[121.47682139978781, 31.24112697003371]]",1,无锡小区,A900
"[[121.39353467968178, 31.241127870255035]]",1,安居瑶成湾花园,A900
"[[121.39292520013797, 31.241158244857154]]",1,梅川馨苑,A900
"[[121.55018705988493, 31.24115954977342]]",1,南洋苑,A900
"[[121.46132825999129, 31.241212109751125]]",1,育伦里,A900
"[[121.5501371996721, 31.241229480156413]]",1,华阳苑,A900
"[[121.43007000023044, 31.241241405166726]]",1,宝华雅苑,A900
"[[121.44405636011297, 31.24124198972615]]",1,洪庆坊,A900
"[[121.71655889997328, 31.24125459012732]]",1,前哨路198弄小区,A900
"[[121.26672485996434, 31.24126250955723]]",1,祥宾一村,A900
"[[121.46962788012263, 31.241266290307166]]",1,衍庆里,A900
"[[121.46962788012263, 31.241266290307166]]",1,厦门小区,A900
"[[121.47784703970925, 31.241290185293863]]",1,松柏公寓南楼,A900
"[[121.40861706042904, 31.241299725302113]]",1,曹杨君悦苑,A900
"[[121.52900807965918, 31.241317274672518]]",1,上海滩花园洋房南区,A900
"[[121.41889973963137, 31.241338514860615]]",1,地方天园,A900
"[[121.35320496024079, 31.24134031530334]]",1,建德花园紫藤苑,A900
"[[121.40029997996018, 31.24136389462806]]",1,曹杨阳光公寓,A900
"[[121.46126867990571, 31.24137217468612]]",1,同安坊,A900
"[[121.3859928597827, 31.241384505290746]]",1,金玉苑,A900
"[[121.50862938004195, 31.241386349800266]]",1,上船大楼,A900
"[[121.46787018036461, 31.241401380169663]]",1,家化中房苑,A900
"[[121.44491118010696, 31.241404755325284]]",1,海洪小区,A900
"[[121.71881736023306, 31.241422484560076]]",1,前哨路288弄小区,A900
"[[121.56582599957032, 31.241427840022816]]",1,香山新村西南街坊,A900
"[[121.3114312803294, 31.241433239552435]]",1,澜茵华庭,A900
"[[121.47954587973861, 31.241445390292583]]",1,吉祥里,A900
"[[121.43486375995464, 31.24144561512314]]",1,同德公寓,A900
"[[121.54018068029424, 31.24145844035477]]",1,中星巨野公寓,A900
"[[121.3674166803356, 31.2414847653097]]",1,上海豪园,A900
"[[121.47144767986669, 31.241491920315887]]",1,洪德里,A900
"[[121.480299720256, 31.241497634608216]]",1,宁波小区,A900
"[[121.62671244032698, 31.241501370391987]]",1,金葵新城东区,A900
"[[121.31105202003468, 31.241523779698753]]",1,澜茵华庭西区,A900
"[[121.35561192015405, 31.24156765492345]]",1,建德花园百合苑,A900
"[[121.3950835802431, 31.241586779906022]]",1,桂巷新村80～82,A900
"[[121.35954690016939, 31.24159335035288]]",1,泰宸苑二期,A900
"[[121.62315708033506, 31.241596050117643]]",1,金葵新城,A900
"[[121.5735078600998, 31.24162683031399]]",1,银泰花园,A900
"[[121.44382722005022, 31.24167200955567]]",1,福安大厦,A900
"[[121.43526678033766, 31.24171723466271]]",1,白玉坊,A900
"[[121.47768827969034, 31.241720429953943]]",1,松柏公寓北楼,A900
"[[121.47141852024858, 31.24173222006594]]",1,尊德里,A900
"[[121.72763087996123, 31.241764619941343]]",1,前哨苑,A900
"[[121.3071186596984, 31.24177910981811]]",1,水岸秀苑,A900
"[[121.44036149998328, 31.241802150448933]]",1,静安晶华园,A900
"[[121.52879712029099, 31.241817089986718]]",1,上海滩花园洋房北区,A900
"[[121.56653699998265, 31.241828565336014]]",1,香山东南街坊香山一居,A900
"[[121.5430153200011, 31.24184138966845]]",1,泾西一村,A900
"[[121.47753816035791, 31.241860199888414]]",1,松柏小区,A900
"[[121.5382822204482, 31.24188670470773]]",1,民生四村,A900
"[[121.40161902010172, 31.24189286956036]]",1,源园,A900
"[[121.42542401980278, 31.241910239965648]]",1,新湖明珠城南区,A900
"[[121.41990198009239, 31.24192013970277]]",1,武宁一村,A900
"[[121.41705564020577, 31.241924909706896]]",1,武宁路200弄小区,A900
"[[121.38729138009319, 31.241933054866642]]",1,金玉苑小区,A900
"[[121.40994006028563, 31.241951910052677]]",1,中关村公寓,A900
"[[121.50684072022304, 31.241954519885205]]",1,瑞苑公寓,A900
"[[121.44373829958296, 31.24198223968863]]",1,天香公寓,A900
"[[121.44076415973825, 31.241983589571063]]",1,九龙花苑,A900
"[[121.45871952008986, 31.24199574031121]]",1,光明小区,A900
"[[121.42910898019534, 31.241999789958406]]",1,绿洲城市花园,A900
"[[121.37436809980807, 31.242027150032968]]",1,祥和名邸,A900
"[[121.35772943956204, 31.24203534015888]]",1,金沙江路2753弄小区,A900
"[[121.3980614999383, 31.242064815438958]]",1,金梅园,A900
"[[121.4280943200969, 31.242066929745114]]",1,绿洲城市花园南区,A900
"[[121.39168643977746, 31.24207898965365]]",1,梅川一街坊,A900
"[[121.55636142014347, 31.242106574558854]]",1,崮山小区四街坊,A900
"[[121.47926759982003, 31.24211561994001]]",1,山北小区,A900
"[[121.4453968203071, 31.242117239618977]]",1,句容小区,A900
"[[121.48155845995504, 31.242122280319016]]",1,滇池小区,A900
"[[121.43774052030884, 31.24213505968529]]",1,九茂小区,A900
"[[121.5437032797826, 31.242182175167294]]",1,心中家园,A900
"[[121.51266102009008, 31.242200534826864]]",1,昌邑小区,A900
"[[121.44246336039576, 31.242238919690507]]",1,华纺小区,A900
"[[121.44866310042174, 31.242297014995344]]",1,天鼎花园,A900
"[[121.43717856004253, 31.242303675374345]]",1,西康路989,A900
"[[121.4351791198205, 31.2423178945552]]",1,恒达公寓,A900
"[[121.37509710015118, 31.242326355377024]]",1,真源小区,A900
"[[121.44274542016517, 31.24237994957508]]",1,江宁路906弄小区,A900
"[[121.47762096003933, 31.24238125539071]]",1,银河公寓,A900
"[[121.38315678026126, 31.242397544810927]]",1,上钞苑,A900
"[[121.43781216030304, 31.24243574981009]]",1,冠龙大厦,A900
"[[121.40820629958112, 31.24244857504172]]",1,东元大楼,A900
"[[121.58148077991419, 31.242466350142045]]",1,碧云别墅,A900
"[[121.35839867995519, 31.242494564572574]]",1,泰宸新苑,A900
"[[121.44604158025484, 31.24249974017092]]",1,静安康鑫家园,A900
"[[121.45786794035325, 31.24252408481864]]",1,良友高层,A900
"[[121.67695961979061, 31.242526649685182]]",1,鑫港苑,A900
"[[121.4270918997714, 31.242574800286825]]",1,绿洲城市花园西住宅区,A900
"[[121.41630395985989, 31.2425833501416]]",1,武宁小城,A900
"[[121.56391313977967, 31.242615255389737]]",1,香山新村西北街坊,A900
"[[121.36542965975107, 31.24261687506879]]",1,金沙雅苑·滨湖世家,A900
"[[121.4310610801048, 31.242636449712478]]",1,纺鑫苑小区,A900
"[[121.35540257956544, 31.242637799594817]]",1,新丰社区金丰新村,A900
"[[121.43014685988979, 31.242643784583052]]",1,绿洲尧舜公寓,A900
"[[121.54141530017603, 31.242670064571904]]",1,巨野公寓,A900
"[[121.45081517987674, 31.242693869626365]]",1,河滨花园,A900
"[[121.55269571963188, 31.24270210471844]]",1,张杨花苑,A900
"[[121.52678778033194, 31.24271501988231]]",1,东晶国际公寓,A900
"[[121.40732430027634, 31.242736889595818]]",1,联农大厦,A900
"[[121.55303628030018, 31.242762495093096]]",1,翡翠湾公寓,A900
"[[121.48011468024832, 31.242779100175383]]",1,北京里,A900
"[[121.46292306015121, 31.242789179776892]]",1,陶瓷大楼,A900
"[[121.44019518026343, 31.242793185357208]]",1,金城里,A900
"[[121.46695218029888, 31.24280092492282]]",1,北市场小区,A900
"[[121.43083085995625, 31.24280605465581]]",1,常澳馨苑,A900
"[[121.50765701955586, 31.242845384706847]]",1,浦江茗园,A900
"[[121.47611616043254, 31.2428876402524]]",1,河滨豪园,A900
"[[121.55479901985893, 31.242904515131315]]",1,明珠苑,A900
"[[121.22129628039909, 31.24292080455153]]",1,华强景苑,A900
"[[121.46499359987482, 31.24292543965734]]",1,晋元小区,A900
"[[121.35275622012355, 31.24295068542584]]",1,嘉乐之春,A900
"[[121.47085152018158, 31.242962474638553]]",1,河畔明珠,A900
"[[121.38260778012497, 31.242968099897922]]",1,梅六小区,A900
"[[121.4216056800582, 31.242992895106035]]",1,光复里合德里,A900
"[[121.5842254199672, 31.243019624755902]]",1,信和花园,A900
"[[121.4320075203309, 31.24305985502835]]",1,上青佳园,A900
"[[121.46282388021788, 31.243069350070527]]",1,恒安大厦,A900
"[[121.51867914023026, 31.243126725018428]]",1,同科公寓,A900
"[[121.46564771996631, 31.24315768507917]]",1,浦联公寓,A900
"[[121.43728332026915, 31.243205385120504]]",1,玉城宝都广场,A900
"[[121.51800000009999, 31.243216005214464]]",1,万源晶典公寓,A900
"[[121.55492933971732, 31.243244580273227]]",1,广洋华景苑,A900
"[[121.52813417964877, 31.243246424782754]]",1,巨洋豪园,A900
"[[121.51334699956445, 31.24325123975295]]",1,荣成大厦,A900
"[[121.22465706037511, 31.243251510448864]]",1,新大洲华新家苑,A900
"[[121.39327494018644, 31.243257269707264]]",1,梅北小区,A900
"[[121.43826828025703, 31.24328836466632]]",1,宝都大厦,A900
"[[121.54448879981828, 31.243303215171323]]",1,西镇小区,A900
"[[121.48209648026841, 31.243305690105537]]",1,三和里,A900
"[[121.40485902022769, 31.243332149958775]]",1,北枫桥园,A900
"[[121.20986160023273, 31.243346684801708]]",1,上海大亨花园别墅,A900
"[[121.36242384038806, 31.243420125238636]]",1,金沙雅苑,A900
"[[121.43693267999926, 31.2434547752177]]",1,维多利广场,A900
"[[121.45063788033396, 31.243484610226652]]",1,时代欧洲花园（二期）,A900
"[[121.57976862002593, 31.243514265371125]]",1,碧云花园,A900
"[[121.39328501978787, 31.243537170204355]]",1,杨柳青路735弄20～32号小区,A900
"[[121.52013570020245, 31.24354819499326]]",1,陈家门小区,A900
"[[121.33237644042053, 31.243664519601964]]",1,江桥镇幸福村,A900
"[[121.37006411986329, 31.243681755108938]]",1,运旺新村阳光世家,A900
"[[121.48093278002389, 31.243702905364884]]",1,恒丰大楼,A900
"[[121.44681089990318, 31.243733865425625]]",1,静安河滨花园,A900
"[[121.40621190005925, 31.243754475188943]]",1,中桥大楼,A900
"[[121.58817192029791, 31.243774364595332]]",1,碧云国际社区·晓园,A900
"[[121.54101282028546, 31.243809644999175]]",1,金淙苑,A900
"[[121.47640182018795, 31.243809914795804]]",1,华侨城苏河湾塔尖住宅,A900
"[[121.2218362801203, 31.24383047959296]]",1,兆地·尊庭,A900
"[[121.36170491964637, 31.243830885187272]]",1,朝霞新苑,A900
"[[121.70553011981926, 31.243856175022565]]",1,庆丰村社区6队西区,A900
"[[121.40491913990653, 31.243882095282544]]",1,枫岭园,A900
"[[121.70573982013663, 31.243905810404854]]",1,庆丰村社区6队东区,A900
"[[121.51304567991426, 31.24391094013785]]",1,荣城花苑,A900
