name,point,type
南山小区,"[[121.46122980041505, 31.258545300225514]]",1.0
士德里,"[[121.47876918025352, 31.258599165119477]]",1.0
上海市安装工程公司职工生活基地,"[[121.46218451979985, 31.25860807470295]]",1.0
五福里,"[[121.50223686044288, 31.258630350010684]]",1.0
瑞嘉苑,"[[121.48489998005007, 31.25872773040048]]",1.0
瑞源里,"[[121.48645770026272, 31.25874240014172]]",1.0
经纬里,"[[121.4887489201266, 31.258829205403543]]",1.0
兰侨大厦,"[[121.5081205202458, 31.258876544816736]]",1.0
金棕榈公寓,"[[121.46216327961167, 31.258887299809096]]",1.0
四川里,"[[121.4789689799345, 31.258908989658217]]",1.0
康乐小区,"[[121.45968054012488, 31.258919564786098]]",1.0
三宝花苑,"[[121.47278723983939, 31.258969784727817]]",1.0
蕃兴里,"[[121.50279594018058, 31.258990979949836]]",1.0
瑞康小区,"[[121.48619543996772, 31.259011005153823]]",1.0
景泰大楼,"[[121.49694216035242, 31.25901482997046]]",1.0
宏伦大厦,"[[121.49006489987532, 31.259122604724475]]",1.0
邮电小区,"[[121.46606225976552, 31.259158604585963]]",1.0
新兴大厦公寓楼,"[[121.50686159978306, 31.259185290169043]]",1.0
海伦都市佳苑,"[[121.48974269976588, 31.259251304903877]]",1.0
荣胜公寓,"[[121.50474371974693, 31.25925306038053]]",1.0
远虹大厦,"[[121.49574317970405, 31.259263589643055]]",1.0
芷江大楼,"[[121.4574071403273, 31.259391344634885]]",1.0
九联小区,"[[121.50316529983881, 31.25944142967829]]",1.0
芷江西路285弄小区,"[[121.4564518795506, 31.259518110372525]]",1.0
志园公寓,"[[121.46525657962754, 31.259585025328683]]",1.0
紫祥小区,"[[121.45821048042947, 31.259593305386744]]",1.0
乐安里,"[[121.5057823197983, 31.259634210150764]]",1.0
香港丽园,"[[121.49220618027107, 31.259649690181085]]",1.0
和平坊小区,"[[121.47681527990134, 31.259660445173452]]",1.0
海昌苑,"[[121.487760540017, 31.2597838348561]]",1.0
凯润金城,"[[121.47726689964783, 31.259821410329856]]",1.0
芷江小区,"[[121.45829993959063, 31.259892824594225]]",1.0
宝山路499弄小区,"[[121.47351732026823, 31.259929589778807]]",1.0
芷江西路123弄小区,"[[121.46093315993747, 31.259950785000832]]",1.0
建灵小区,"[[121.46613930018863, 31.260036600109096]]",1.0
绿洲雅宾利三期,"[[121.46930514041992, 31.260156075042865]]",1.0
公平大楼,"[[121.49794026033473, 31.260286035172456]]",1.0
天伦家园,"[[121.48119522018328, 31.260292334923307]]",1.0
恭安坊,"[[121.50119663981306, 31.260359474710015]]",1.0
止园小区,"[[121.46398686010556, 31.260438945101264]]",1.0
源福里,"[[121.50403361955591, 31.260482459697812]]",1.0
国贸花园,"[[121.48259165957744, 31.260486104650063]]",1.0
世厚里三衕,"[[121.50298476003863, 31.26051135041856]]",1.0
申桂公寓,"[[121.47570647967042, 31.260514859573128]]",1.0
世厚里四衕,"[[121.5029246403599, 31.260571290232917]]",1.0
长信公寓,"[[121.46689116039872, 31.2606074699588]]",1.0
通海小区,"[[121.49058996005866, 31.260629835198856]]",1.0
泰安坊,"[[121.49710073960748, 31.260675195204122]]",1.0
垦业小区,"[[121.4897657403967, 31.260717135087773]]",1.0
世厚里五衕,"[[121.50273474041603, 31.2607611452107]]",1.0
逢源里,"[[121.50399330025061, 31.260852449780735]]",1.0
嘉德里,"[[121.49786988029072, 31.260876030004823]]",1.0
三多里,"[[121.49870885962632, 31.260886919895498]]",1.0
鸿旭豪苑,"[[121.50672047996626, 31.26091536005586]]",1.0
共和大厦,"[[121.45783356017066, 31.26093871544939]]",1.0
百善坊五街,"[[121.4797352400893, 31.260966119590833]]",1.0
陆丰苑小区,"[[121.47111125967692, 31.26097953028117]]",1.0
宏业公寓,"[[121.46583419978857, 31.261023134809868]]",1.0
百善坊四街,"[[121.47955415979675, 31.261025384913616]]",1.0
百善坊三街,"[[121.47939305974195, 31.261094729838]]",1.0
虹岳小区,"[[121.49576189999178, 31.261103820185227]]",1.0
宝通大楼,"[[121.47089957995172, 31.26110854522328]]",1.0
宝山新村,"[[121.47500051995814, 31.261111155055808]]",1.0
华兴坊,"[[121.50659051983666, 31.261115249669075]]",1.0
中信虹港名庭,"[[121.48951229975286, 31.261135139974748]]",1.0
百善坊二街,"[[121.47924204018811, 31.261144140389824]]",1.0
浙兴小区,"[[121.48396614022522, 31.261178609605217]]",1.0
芷江公寓,"[[121.46590386037494, 31.261202910186235]]",1.0
永乐坊四街,"[[121.4797845598097, 31.26121559962027]]",1.0
绿洲雅宾利花园绿景晓园,"[[121.46948135987691, 31.26137350528304]]",1.0
天星公寓,"[[121.48754166031935, 31.261388534753152]]",1.0
宝通公寓,"[[121.47172272042722, 31.261430249806253]]",1.0
安康大楼,"[[121.50136566019715, 31.261449780383053]]",1.0
家化公寓,"[[121.50428255999228, 31.261482854750028]]",1.0
嘉杰国际广场,"[[121.47652673961741, 31.261554719574697]]",1.0
芷江中路413弄小区,"[[121.46605308038542, 31.261592384980602]]",1.0
双宝小区,"[[121.47486803992817, 31.261609484690076]]",1.0
永乐坊二街,"[[121.47916985970127, 31.261642649888394]]",1.0
永美小区,"[[121.47913961999757, 31.261652504659438]]",1.0
天厚里,"[[121.49730971956794, 31.261745519739968]]",1.0
辽海小区,"[[121.5126943201868, 31.261771350067797]]",1.0
东方都市景苑,"[[121.49700011985965, 31.261815225292494]]",1.0
富邑华庭,"[[121.46793173985793, 31.26184753523566]]",1.0
长征大厦,"[[121.4728959597808, 31.262132069939106]]",1.0
金宝大厦,"[[121.47480576007783, 31.262137920029026]]",1.0
大众公寓,"[[121.50381257968684, 31.26221243965248]]",1.0
邢长小区,"[[121.48181045988485, 31.262229044734674]]",1.0
林园,"[[121.511075580074, 31.26223979972704]]",1.0
紫光苑,"[[121.46941764021199, 31.26230095542479]]",1.0
木材大厦,"[[121.50477144044964, 31.262323454663793]]",1.0
天宝物华小区,"[[121.49188506024734, 31.2623398798816]]",1.0
虹领公寓,"[[121.4976090598103, 31.262345909835915]]",1.0
久欣公寓,"[[121.46845247969826, 31.262357834846227]]",1.0
安国公寓,"[[121.50131507962729, 31.262399819695958]]",1.0
晨林花苑,"[[121.4912908799702, 31.262446980144126]]",1.0
唐山新苑,"[[121.50516096021026, 31.262483880226938]]",1.0
泰业公寓,"[[121.48129619965997, 31.2625565103747]]",1.0
雅贤阁,"[[121.49528129959239, 31.26262351526301]]",1.0
瑞贤阁,"[[121.49562078017496, 31.262703884976382]]",1.0
柳林小区,"[[121.47920549983408, 31.262739794905634]]",1.0
紫虹嘉苑,"[[121.49907696023357, 31.262947559882058]]",1.0
润欣公寓,"[[121.49176464012609, 31.26314988036269]]",1.0
虹口现代公寓,"[[121.49130222042116, 31.26315797965708]]",1.0
保民新邨,"[[121.50301265970654, 31.26328172996788]]",1.0
光机小区,"[[121.46206590012125, 31.26343540521978]]",1.0
