name,point,type
泖溪苑,"[[121.05951876008285, 31.073050664656463]]",1.0
云峰小区,"[[121.14228329963461, 31.07323030513451]]",1.0
雅鹿新苑二区,"[[121.31706581983175, 31.07360186993042]]",1.0
亲水别墅,"[[121.25170241993081, 31.074251130085656]]",1.0
雅鹿新苑三区,"[[121.31721539957111, 31.07568041991553]]",1.0
桂馨苑,"[[121.05884070003837, 31.075970759742816]]",1.0
洞星小区,"[[121.27525901968804, 31.07605990504063]]",1.0
雅鹿新苑,"[[121.31435123961808, 31.076095185444473]]",1.0
绿城·兰园,"[[121.26393918024908, 31.076937584901685]]",1.0
福田东区,"[[121.05760122022022, 31.077540180135216]]",1.0
后浜新村,"[[121.04979462012568, 31.077672029740405]]",1.0
万步南区,"[[121.05142325997551, 31.077711000062664]]",1.0
福田东东区,"[[121.05824075960345, 31.078039679787437]]",1.0
福田公寓,"[[121.05772091998455, 31.07818966512101]]",1.0
福田西区,"[[121.05482184025581, 31.078359944555828]]",1.0
润景苑,"[[121.2747294601965, 31.078539045440706]]",1.0
海茂公寓,"[[121.26565836024523, 31.08245404521805]]",1.0
光星洋房区,"[[121.27057362017646, 31.082900084671245]]",1.0
海欣南区,"[[121.26113207958188, 31.083166710275506]]",1.0
桂花西区,"[[121.26566843984665, 31.08332366985151]]",1.0
桂花东区,"[[121.26590820000354, 31.08335350486046]]",1.0
珊瑚小区,"[[121.26359015965816, 31.08335507957336]]",1.0
海欣北区,"[[121.2620614200986, 31.083626024621353]]",1.0
泾东小区（一村）,"[[121.26759659980323, 31.08392189977595]]",1.0
海欣别墅,"[[121.27356054028675, 31.083957225145873]]",1.0
泾东小区（二村）,"[[121.27050359986133, 31.084089525311448]]",1.0
同欢小区,"[[121.27874525958615, 31.08428298027532]]",1.0
海欣城新世纪家园,"[[121.27371029989048, 31.08432689956681]]",1.0
铁沙花苑,"[[121.26338046024016, 31.084574714951202]]",1.0
合生·国际花园,"[[121.28442480026435, 31.084804259708804]]",1.0
海利苑,"[[121.26421980020373, 31.08556372458628]]",1.0
泾东小区,"[[121.26747654031013, 31.085791065105667]]",1.0
砖桥小区,"[[121.26700709959805, 31.085931329667147]]",1.0
珠江假日广场,"[[121.22840502007566, 31.086667799779242]]",1.0
同乐西区,"[[121.26543858032633, 31.0870719901803]]",1.0
同乐东区,"[[121.26578832037481, 31.0872915902348]]",1.0
上海国际华城,"[[120.97575107984846, 31.087569510424593]]",1.0
玉兰苑,"[[121.26865535995691, 31.087949039616575]]",1.0
协和海琴花园,"[[121.27397004028528, 31.08797486994432]]",1.0
渔洋苑,"[[121.22726328037615, 31.088775194619565]]",1.0
紫园,"[[121.18796927955864, 31.08883238970308]]",1.0
天地健康城,"[[121.0653748799468, 31.089389804795736]]",1.0
水都南岸,"[[121.05304902019626, 31.08966151516683]]",1.0
曼荼园,"[[121.19128398007174, 31.090526055033457]]",1.0
紫园壹号,"[[121.19166486004535, 31.09154643032359]]",1.0
佘山东紫园,"[[121.20892542037188, 31.091816205353638]]",1.0
佘山东紫园－玲珑华府,"[[121.20926580027651, 31.091816610048582]]",1.0
长泰西郊别墅,"[[121.28107950031867, 31.092634215196966]]",1.0
泗泾镇张施村外来人口居住中心,"[[121.30281036030996, 31.092842519766556]]",1.0
英郡·雷丁小城,"[[121.31543735984633, 31.093243559842463]]",1.0
张泾苑,"[[121.23064206028286, 31.093901684615098]]",1.0
欧洲城,"[[121.26906468009096, 31.095165060319324]]",1.0
铂金公馆,"[[121.26019500039901, 31.09530442465948]]",1.0
保利·十二橡树庄园,"[[121.28454251972155, 31.095407295410425]]",1.0
茗都苑,"[[121.18002389968329, 31.096144395047837]]",1.0
佘山家园,"[[121.16842163984685, 31.096593719724417]]",1.0
佘山花苑,"[[121.18245821967119, 31.097617874865108]]",1.0
佘山小区,"[[121.1746832999944, 31.098193740448863]]",1.0
中欧公寓,"[[121.27183182028236, 31.098391245060014]]",1.0
佘苑园,"[[121.17508398034144, 31.099303844696763]]",1.0
天安别墅,"[[121.22957862005728, 31.099315859639226]]",1.0
佘山里,"[[121.17207869967231, 31.100538239748005]]",1.0
桂花苑,"[[121.24303415959889, 31.100621040328797]]",1.0
江秋新苑,"[[121.16610809970908, 31.10066833477591]]",1.0
佘山一品,"[[121.17227903984593, 31.10100839991774]]",1.0
佘山一品,"[[121.172779980212, 31.101089175225333]]",1.0
翠谷小区,"[[121.17474341967315, 31.101622199804744]]",1.0
兰笋小区,"[[121.1889499201028, 31.10181700465104]]",1.0
佘山新苑,"[[121.19057297965932, 31.101839865417475]]",1.0
